id,网点代码,代码,件量,start,end
1,571AQ,FC5710723,2,0,150
1,571AA,FC5710722,11,0,150
1,571NC,FC5710721,8,0,150
1,571QA,FC5710720,4,0,150
1,571QA,FC5710719,5,0,150
1,571AJ,FC5710718,6,0,150
1,571AJ,FC5710717,9,0,150
1,571EA,FC5710716,16,0,150
1,571QE,FC5710715,3,0,150
1,571B,FC5710714,9,0,150
1,571QE,FC5710713,3,0,150
1,571QE,FC5710712,2,0,150
1,571AD,FC5710711,7,0,150
1,571FF,FC5710709,4,0,150
1,571FF,FC5710708,4,0,150
1,571CC,FC5710707,3,0,150
1,571CC,FC5710706,3,0,150
1,571FF,FC5710704,2,0,150
1,571PF,FC5710703,3,0,150
1,571PD,FC5710702,3,0,150
1,571QC,FC5710701,5,0,150
1,571QC,FC5710700,4,0,150
1,571CD,FC5710698,3,0,150
1,571CD,FC5710697,4,0,150
1,571DA,FC5710692,1,0,150
1,571QE,FC5710691,2,0,150
1,571QE,FC5710690,2,0,150
1,571AG,FC5710689,2,0,150
1,571J,FC5710686,20,0,150
1,571CL,FC5710685,2,0,150
1,571BM,FC5710684,12,0,150
1,571FC,FC5710683,3,0,150
1,571CD,FC5710680,9,0,150
1,571AC,FC5710674,3,0,150
1,571FC,FC5710673,2,0,150
1,571AA,FC5710672,4,0,150
1,571AA,FC5710671,7,0,150
1,571AA,FC5710670,7,0,150
1,571JB,FC5710669,20,0,150
1,571AG,FC5710666,6,0,150
1,571FM,FC5710665,13,0,150
1,571AD,FC5710664,5,0,150
1,571AD,FC5710663,7,0,150
1,571B,FC5710659,9,0,150
1,571FN,FC5710658,7,0,150
1,571FC,FC5710657,1,0,150
1,571QE,FC5710656,3,0,150
1,571QA,FC5710650,2,0,150
1,571FA,FC5710649,2,0,150
1,571DC,FC5710648,6,0,150
1,571CL,FC5710646,2,0,150
1,571NC,FC5710644,4,0,150
1,571PG,FC5710641,6,0,150
1,571LB,FC5710640,7,0,150
1,571QD,FC5710639,3,0,150
1,571CD,FC5710637,3,0,150
1,571CD,FC5710636,3,0,150
1,571CD,FC5710635,3,0,150
1,571QE,FC5710634,2,0,150
1,571QE,FC5710633,2,0,150
1,571PD,FC5710632,6,0,150
1,571KA,FC5710630,3,0,150
1,571AE,FC5710629,4,0,150
1,571CD,FC5710628,4,0,150
1,571J,FC5710625,9,0,150
1,571LB,FC5710624,5,0,150
1,571KM,FC5710623,35,0,150
1,571KL,FC5710622,11,0,150
1,571KL,FC5710621,11,0,150
1,571QA,FC5710618,2,0,150
1,571FC,FC5710616,3,0,150
1,571PF,FC5710615,5,0,150
1,571FL,FC5710614,9,0,150
1,571AC,FC5710613,2,0,150
1,571E,FC5710612,22,0,150
1,571AC,FC5710611,4,0,150
1,571AC,FC5710610,2,0,150
1,571AC,FC5710609,2,0,150
1,571FF,FC5710608,4,0,150
1,571FB,FC5710607,3,0,150
1,571PD,FC5710605,6,0,150
1,571FB,FC5710604,6,0,150
1,571PF,FC5710603,2,0,150
1,571AD,FC5710602,3,0,150
1,571QE,FC5710600,3,0,150
1,571AE,FC5710599,4,0,150
1,571AE,FC5710598,4,0,150
1,571FF,FC5710596,2,0,150
1,571JB,FC5710595,32,0,150
1,571FN,FC5710594,14,0,150
1,571QD,FC5710593,3,0,150
1,571QD,FC5710592,3,0,150
1,571CC,FC5710591,1,0,150
1,571HJ,FC5710590,4,0,150
1,571QA,FC5710589,3,0,150
1,571FC,FC5710588,2,0,150
1,571PC,FC5710587,9,0,150
1,571HN,FC5710586,3,0,150
1,571QD,FC5710584,6,0,150
1,571FF,FC5710583,5,0,150
1,571KJ,FC5710582,17,0,150
1,571KJ,FC5710581,17,0,150
1,571KL,FC5710580,7,0,150
1,571QD,FC5710576,6,0,150
1,571FT,FC5710575,8,0,150
1,571AG,FC5710574,4,0,150
1,571FC,FC5710573,5,0,150
1,571QD,FC5710572,10,0,150
1,571FF,FC5710571,6,0,150
1,571CL,FC5710570,1,0,150
1,571PH,FC5710569,17,0,150
1,571CD,FC5710568,9,0,150
1,571PD,FC5710567,5,0,150
1,571PB,FC5710566,32,0,150
1,571PB,FC5710565,21,0,150
1,571CL,FC5710564,2,0,150
1,571FC,FC5710563,1,0,150
1,571AD,FC5710562,3,0,150
1,571KA,FC5710561,7,0,150
1,571DC,FC5710560,10,0,150
1,571DB,FC5710557,9,0,150
1,571KJ,FC5710556,17,0,150
1,571DA,FC5710555,1,0,150
1,571QA,FC5710554,2,0,150
1,571DC,FC5710553,6,0,150
1,571DC,FC5710552,8,0,150
1,571FM,FC5710551,7,0,150
1,571FM,FC5710550,7,0,150
1,571DA,FC5710548,2,0,150
1,571EA,FC5710546,16,0,150
1,571KB,FC5710542,27,0,150
1,571QD,FC5710538,3,0,150
1,571PG,FC5710533,12,0,150
1,571NC,FC5710532,12,0,150
1,571FC,FC5710531,2,0,150
1,571TM,FC5710530,6,0,150
1,571NC,FC5710527,12,0,150
1,571B,FC5710526,9,0,150
1,571B,FC5710525,22,0,150
1,571B,FC5710524,22,0,150
1,571AF,FC5710523,21,0,150
1,571AF,FC5710522,7,0,150
1,571KF,FC5710521,3,0,150
1,571HK,FC5710520,4,0,150
1,571FA,FC5710519,2,0,150
1,571AG,FC5710518,2,0,150
1,571QF,FC5710517,6,0,150
1,571PF,FC5710515,2,0,150
1,571KT,FC5710512,4,0,150
1,571BM,FC5710511,12,0,150
1,571AD,FC5710510,5,0,150
1,571FC,FC5710505,2,0,150
1,571FA,FC5710501,3,0,150
1,571CC,FC5710500,5,0,150
1,571QD,FC5710499,11,0,150
1,571QE,FC5710498,3,0,150
1,571FA,FC5710497,2,0,150
1,571FA,FC5710496,2,0,150
1,571KL,FC5710494,7,0,150
1,571KL,FC5710493,7,0,150
1,571EA,FC5710492,8,0,150
1,571AG,FC5710491,2,0,150
1,571KL,FC5710489,11,0,150
1,571DA,FC5710488,2,0,150
1,571DA,FC5710487,1,0,150
1,571PD,FC5710486,6,0,150
1,571HK,FC5710485,6,0,150
1,571KL,FC5710484,15,0,150
1,571QD,FC5710481,6,0,150
1,571AD,FC5710480,5,0,150
1,571QA,FC5710476,2,0,150
1,571CL,FC5710474,2,0,150
1,571PG,FC5710473,4,0,150
1,571PG,FC5710472,6,0,150
1,571PG,FC5710471,4,0,150
1,571E,FC5710470,11,0,150
1,571DC,FC5710468,6,0,150
1,571QD,FC5710466,6,0,150
1,571QE,FC5710465,2,0,150
1,571NC,FC5710463,12,0,150
1,571FF,FC5710462,7,0,150
1,571EA,FC5710460,12,0,150
1,571EA,FC5710459,8,0,150
1,571EA,FC5710458,8,0,150
1,571JB,FC5710453,16,0,150
1,571QC,FC5710452,2,0,150
1,571PD,FC5710451,3,0,150
1,571FA,FC5710450,4,0,150
1,571AQ,FC5710448,3,0,150
1,571AQ,FC5710447,3,0,150
1,571AC,FC5710446,7,0,150
1,571AQ,FC5710444,2,0,150
1,571AC,FC5710442,10,0,150
1,571D,FC5710440,12,0,150
1,571BM,FC5710439,12,0,150
1,571D,FC5710438,8,0,150
1,571J,FC5710437,18,0,150
1,571HC,FC5710436,3,0,150
1,571AC,FC5710435,4,0,150
1,571QE,FC5710434,2,0,150
1,571AC,FC5710433,4,0,150
1,571QE,FC5710432,2,0,150
1,571PF,FC5710426,4,0,150
1,571KA,FC5710423,3,0,150
1,571E,FC5710421,7,0,150
1,571PD,FC5710420,3,0,150
1,571E,FC5710418,7,0,150
1,571CL,FC5710416,1,0,150
1,571CL,FC5710415,2,0,150
1,571DA,FC5710414,3,0,150
1,571CL,FC5710412,3,0,150
1,571CK,FC5710411,4,0,150
1,571PD,FC5710410,6,0,150
1,571PD,FC5710409,10,0,150
1,571CL,FC5710408,2,0,150
1,571BM,FC5710407,18,0,150
1,571AC,FC5710406,5,0,150
1,571AG,FC5710403,5,0,150
1,571QC,FC5710402,4,0,150
1,571AG,FC5710401,5,0,150
1,571AG,FC5710400,2,0,150
1,571QC,FC5710399,5,0,150
1,571AC,FC5710398,2,0,150
1,571AA,FC5710395,4,0,150
1,571AA,FC5710394,4,0,150
1,571AA,FC5710393,4,0,150
1,571AA,FC5710392,4,0,150
1,571AC,FC5710391,2,0,150
1,571AC,FC5710390,4,0,150
1,571KA,FC5710388,9,0,150
1,571KA,FC5710387,7,0,150
1,571KA,FC5710386,7,0,150
1,571HJ,FC5710385,2,0,150
1,571AD,FC5710382,7,0,150
1,571AA,FC5710380,6,0,150
1,571AA,FC5710379,7,0,150
1,571AA,FC5710378,7,0,150
1,571CS,FC5710377,19,0,150
1,571FC,FC5710376,3,0,150
1,571TM,FC5710375,5,0,150
1,571TM,FC5710374,5,0,150
1,571FC,FC5710373,3,0,150
1,571HB,FC5710372,5,0,150
1,571AQ,FC5710371,1,0,150
1,571AQ,FC5710370,1,0,150
1,571PD,FC5710369,6,0,150
1,571PH,FC5710368,29,0,150
1,571CL,FC5710366,1,0,150
1,571E,FC5710360,18,0,150
1,571CL,FC5710359,3,0,150
1,571PH,FC5710358,11,0,150
1,571KL,FC5710357,7,0,150
1,571BM,FC5710356,12,0,150
1,571KA,FC5710355,5,0,150
1,571PH,FC5710354,11,0,150
1,571DC,FC5710353,6,0,150
1,571PH,FC5710352,11,0,150
1,571AQ,FC5710351,1,0,150
1,571KA,FC5710350,5,0,150
1,571AG,FC5710349,2,0,150
1,571FF,FC5710348,4,0,150
1,571PG,FC5710347,8,0,150
1,571AG,FC5710346,4,0,150
1,571KL,FC5710345,7,0,150
1,571CD,FC5710344,6,0,150
1,571CD,FC5710343,6,0,150
1,571HC,FC5710342,3,0,150
1,571DJ,FC5710341,3,0,150
1,571HC,FC5710340,5,0,150
1,571PD,FC5710339,3,0,150
1,571QD,FC5710338,3,0,150
1,571PH,FC5710337,17,0,150
1,571KA,FC5710335,3,0,150
1,571KF,FC5710333,2,0,150
1,571DA,FC5710332,1,0,150
1,571DA,FC5710331,1,0,150
1,571AD,FC5710330,3,0,150
1,571CD,FC5710328,3,0,150
1,571KJ,FC5710324,38,0,150
1,571PC,FC5710323,9,0,150
1,571PB,FC5710322,10,0,150
1,571PH,FC5710321,11,0,150
1,571JB,FC5710320,12,0,150
1,571KA,FC5710319,5,0,150
1,571PF,FC5710318,2,0,150
1,571B,FC5710317,18,0,150
1,571CC,FC5710315,3,0,150
1,571AD,FC5710312,7,0,150
1,571AD,FC5710311,7,0,150
1,571KT,FC5710308,2,0,150
1,571KT,FC5710307,2,0,150
1,571KT,FC5710306,4,0,150
1,571KT,FC5710305,2,0,150
1,571CC,FC5710304,3,0,150
1,571FC,FC5710303,2,0,150
1,571FN,FC5710302,18,0,150
1,571CC,FC5710300,2,0,150
1,571CC,FC5710299,1,0,150
1,571AA,FC5710298,4,0,150
1,571BM,FC5710297,12,0,150
1,571KF,FC5710296,3,0,150
1,571D,FC5710295,9,0,150
1,571HK,FC5710292,3,0,150
1,571CC,FC5710291,1,0,150
1,571PD,FC5710287,5,0,150
1,571AE,FC5710286,2,0,150
1,571AE,FC5710285,3,0,150
1,571AF,FC5710281,11,0,150
1,571KA,FC5710279,3,0,150
1,571B,FC5710278,13,0,150
1,571AC,FC5710277,2,0,150
1,571AC,FC5710276,4,0,150
1,571AC,FC5710275,2,0,150
1,571FF,FC5710274,5,0,150
1,571AC,FC5710273,4,0,150
1,571CS,FC5710272,14,0,150
1,571E,FC5710271,7,0,150
1,571AF,FC5710270,7,0,150
1,571KA,FC5710269,3,0,150
1,571PH,FC5710268,11,0,150
1,571JB,FC5710266,8,0,150
1,571JB,FC5710265,12,0,150
1,571CL,FC5710261,2,0,150
1,571KA,FC5710260,7,0,150
1,571AC,FC5710259,5,0,150
1,571AJ,FC5710258,4,0,150
1,571LD,FC5710256,3,0,150
1,571D,FC5710255,5,0,150
1,571K,FC5710253,4,0,150
1,571K,FC5710252,5,0,150
1,571K,FC5710251,5,0,150
1,571CK,FC5710250,4,0,150
1,571CL,FC5710249,1,0,150
1,571PH,FC5710248,17,0,150
1,571PH,FC5710247,22,0,150
1,571FC,FC5710246,2,0,150
1,571FB,FC5710245,6,0,150
1,571HN,FC5710244,6,0,150
1,571AE,FC5710242,2,0,150
1,571HB,FC5710241,5,0,150
1,571HB,FC5710240,5,0,150
1,571AE,FC5710238,4,0,150
1,571CD,FC5710237,6,0,150
1,571FM,FC5710236,7,0,150
1,571QC,FC5710235,4,0,150
1,571QC,FC5710234,2,0,150
1,571QC,FC5710233,2,0,150
1,571CK,FC5710232,7,0,150
1,571CK,FC5710231,5,0,150
1,571CK,FC5710230,7,0,150
1,571AC,FC5710228,2,0,150
1,571KA,FC5710227,3,0,150
1,571E,FC5710226,7,0,150
1,571PH,FC5710225,17,0,150
1,571FT,FC5710222,4,0,150
1,571FF,FC5710221,2,0,150
1,571HN,FC5710216,3,0,150
1,571HN,FC5710215,3,0,150
1,571QA,FC5710214,4,0,150
1,571PF,FC5710213,5,0,150
1,571FA,FC5710212,4,0,150
1,571KF,FC5710211,3,0,150
1,571QD,FC5710210,12,0,150
1,571KF,FC5710209,3,0,150
1,571AG,FC5710207,7,0,150
1,571AG,FC5710206,4,0,150
1,571DC,FC5710205,6,0,150
1,571B,FC5710204,18,0,150
1,571QE,FC5710203,2,0,150
1,571DC,FC5710202,6,0,150
1,571TM,FC5710201,3,0,150
1,571PH,FC5710200,28,0,150
1,571PH,FC5710199,11,0,150
1,571PH,FC5710198,11,0,150
1,571PH,FC5710197,11,0,150
1,571CD,FC5710196,6,0,150
1,571PF,FC5710195,4,0,150
1,571PD,FC5710193,3,0,150
1,571PF,FC5710192,2,0,150
1,571PF,FC5710191,5,0,150
1,571PF,FC5710190,2,0,150
1,571PF,FC5710189,5,0,150
1,571HN,FC5710188,9,0,150
1,571HN,FC5710187,14,0,150
1,571E,FC5710179,7,0,150
1,571CS,FC5710178,9,0,150
1,571CD,FC5710177,6,0,150
1,571NC,FC5710176,12,0,150
1,571NC,FC5710169,8,0,150
1,571NF,FC5710168,5,0,150
1,571CD,FC5710167,4,0,150
1,571PC,FC5710166,18,0,150
1,571CL,FC5710165,2,0,150
1,571AM,FC5710164,7,0,150
1,571PF,FC5710163,2,0,150
1,571PD,FC5710162,3,0,150
1,571D,FC5710161,8,0,150
1,571BM,FC5710160,12,0,150
1,571QD,FC5710159,6,0,150
1,571AQ,FC5710158,3,0,150
1,571AQ,FC5710156,3,0,150
1,571QC,FC5710155,5,0,150
1,571QC,FC5710154,5,0,150
1,571QC,FC5710153,5,0,150
1,571PF,FC5710152,2,0,150
1,571AA,FC5710151,4,0,150
1,571QD,FC5710149,3,0,150
1,571FF,FC5710147,6,0,150
1,571CL,FC5710146,1,0,150
1,571KA,FC5710145,3,0,150
1,571KF,FC5710144,3,0,150
1,571KF,FC5710143,3,0,150
1,571CD,FC5710141,6,0,150
1,571CL,FC5710140,2,0,150
1,571QD,FC5710139,5,0,150
1,571QD,FC5710138,8,0,150
1,571PF,FC5710137,6,0,150
1,571AE,FC5710134,3,0,150
1,571TM,FC5710133,3,0,150
1,571QA,FC5710132,7,0,150
1,571FA,FC5710131,4,0,150
1,571CL,FC5710130,3,0,150
1,571CL,FC5710129,2,0,150
1,571LB,FC5710128,10,0,150
1,571HJ,FC5710127,1,0,150
1,571AD,FC5710126,5,0,150
1,571AD,FC5710125,8,0,150
1,571AD,FC5710124,8,0,150
1,571AE,FC5710123,2,0,150
1,571HN,FC5710122,8,0,150
1,571KA,FC5710121,7,0,150
1,571AE,FC5710118,3,0,150
1,571AE,FC5710117,3,0,150
1,571AE,FC5710116,4,0,150
1,571NF,FC5710113,13,0,150
1,571NF,FC5710112,12,0,150
1,571AD,FC5710110,3,0,150
1,571AD,FC5710109,3,0,150
1,571AD,FC5710108,10,0,150
1,571AD,FC5710107,5,0,150
1,571CS,FC5710106,14,0,150
1,571CS,FC5710105,9,0,150
1,571KT,FC5710104,5,0,150
1,571KT,FC5710103,5,0,150
1,571KT,FC5710102,5,0,150
1,571AG,FC5710101,7,0,150
1,571QC,FC5710100,2,0,150
1,571AF,FC5710099,21,0,150
1,571PF,FC5710098,4,0,150
1,571QA,FC5710097,5,0,150
1,571P,FC5710096,6,0,150
1,571P,FC5710095,10,0,150
1,571PH,FC5710094,11,0,150
1,571AQ,FC5710093,1,0,150
1,571AQ,FC5710092,1,0,150
1,571AQ,FC5710091,2,0,150
1,571KT,FC5710090,2,0,150
1,571KT,FC5710089,2,0,150
1,571AQ,FC5710088,1,0,150
1,571B,FC5710087,9,0,150
1,571P,FC5710086,8,0,150
1,571PC,FC5710085,18,0,150
1,571QA,FC5710084,5,0,150
1,571QD,FC5710082,3,0,150
1,571AF,FC5710081,7,0,150
1,571KF,FC5710080,2,0,150
1,571CD,FC5710078,3,0,150
1,571CD,FC5710077,4,0,150
1,571FL,FC5710076,7,0,150
1,571FF,FC5710075,4,0,150
1,571LD,FC5710074,3,0,150
1,571LD,FC5710073,6,0,150
1,571FC,FC5710072,1,0,150
1,571HJ,FC5710071,2,0,150
1,571HJ,FC5710070,2,0,150
1,571FC,FC5710069,1,0,150
1,571FC,FC5710068,2,0,150
1,571FC,FC5710067,2,0,150
1,571FA,FC5710066,3,0,150
1,571PG,FC5710065,6,0,150
1,571QC,FC5710064,2,0,150
1,571QC,FC5710063,2,0,150
1,571CL,FC5710062,1,0,150
1,571CL,FC5710061,2,0,150
1,571TM,FC5710060,4,0,150
1,571KA,FC5710059,5,0,150
1,571KA,FC5710058,3,0,150
1,571KA,FC5710057,3,0,150
1,571PC,FC5710055,14,0,150
1,571PC,FC5710054,9,0,150
1,571E,FC5710053,7,0,150
1,571E,FC5710052,7,0,150
1,571FC,FC5710050,1,0,150
1,571AE,FC5710047,3,0,150
1,571PD,FC5710044,3,0,150
1,571AD,FC5710042,3,0,150
1,571CC,FC5710038,1,0,150
1,571CL,FC5710034,4,0,150
1,571PD,FC5710032,3,0,150
1,571QE,FC5710031,2,0,150
1,571DA,FC5710024,2,0,150
1,571JB,FC5710023,8,0,150
1,571KJ,FC5710022,34,0,150
1,571FM,FC5710021,13,0,150
1,571QA,FC5710020,4,0,150
1,571B,FC5710017,13,0,150
1,571QE,FC5710016,3,0,150
1,571AQ,FC5710014,1,0,150
1,571QA,FC5710013,2,0,150
1,571B,FC5710011,9,0,150
1,571AD,FC5710010,3,0,150
1,571AD,FC5710009,3,0,150
1,571CD,FC5710008,3,0,150
1,571KT,FC5710007,4,0,150
1,571QA,FC5710006,2,0,150
1,571HB,FC5710005,5,0,150
1,571CD,FC5710004,4,0,150
1,571CD,FC5710003,3,0,150
1,571CD,FC5710002,6,0,150
