from,to,dist,time
571QE,571AB,48.41,82.98857143
571QE,571JC,49.632,85.08342857
571QE,571KH,59.147,101.3948571
571QE,571TH,82.745,141.8485714
571QE,571TL,37.446,64.19314286
571QE,571DA,15.225,26.1
571QE,571K,14.179,24.30685714
571QE,571KF,11.54,19.78285714
571QE,571KC,16.322,27.98057143
571QE,571TD,18.908,32.41371429
571QE,571TN,20.058,34.38514286
571QE,571HC,21.538,36.92228571
571QE,571TM,19.545,33.50571429
571QE,571B,6.53,11.19428571
571QE,571BM,14.228,24.39085714
571QE,571CAE,21.956,37.63885714
571QE,571FC,27.488,47.12228571
571QE,571FN,33.107,56.75485714
571QE,571LD,25.039,42.924
571QE,571FT,23.472,40.23771429
571QE,571KB,22.087,37.86342857
571QE,571CS,11.826,20.27314286
571QE,571D,8.52,14.60571429
571QE,571DC,4.068,6.973714286
571QE,571CC,36.079,61.84971429
571QE,571FQ,42.903,73.548
571QE,571HK,47.088,80.72228571
571QE,571E,12.741,21.84171429
571QE,571EA,14.275,24.47142857
571QE,571HB,29.51,50.58857143
571QE,571KT,29.85,51.17142857
571QE,571DB,11.883,20.37085714
571QE,571DJ,8.098,13.88228571
571QE,571H,29.534,50.62971429
571QE,571TF,28.28,48.48
571QE,571TQ,26.038,44.63657143
571QE,571FF,23.564,40.39542857
571QE,571FH,28.395,48.67714286
571QE,571FL,26.021,44.60742857
571QE,571FJ,116.068,198.9737143
571QE,571SC,104.445,179.0485714
571QE,571FG,66.097,113.3091429
571QE,571MQ,48.094,82.44685714
571QE,571NF,5.825,9.985714286
571QE,571NG,20.355,34.89428571
571QE,571FA,31.127,53.36057143
571QE,571FP,29.73,50.96571429
571QE,571HJ,24.76,42.44571429
571QE,571LB,27.633,47.37085714
571QE,571QKA,7.198,12.33942857
571QE,571QKB,43.85,75.17142857
571QE,571QKC,16.481,28.25314286
571QE,571QKD,29.612,50.76342857
571QE,571QKE,23.461,40.21885714
571QE,571QKF,16.695,28.62
571QE,571QKG,18.031,30.91028571
571QE,571QKT,0,0
571QE,571FM,23.108,39.61371429
571QE,571FD,55.155,94.55142857
571QE,571FR,44.541,76.356
571QE,571FS,66.937,114.7491429
571QE,571LH,51.126,87.64457143
571QE,571SH,58.339,100.0097143
571QE,571FK,68.914,118.1382857
571QE,571G,47.059,80.67257143
571QE,571GB,40.913,70.13657143
571QE,571GC,57.396,98.39314286
571QE,571HG,51.172,87.72342857
571QE,571SB,49.907,85.55485714
571QE,571SD,43.939,75.324
571QE,571CK,23.875,40.92857143
571QE,571CL,23.703,40.63371429
571QE,571FB,23.967,41.08628571
571QE,571CD,7.286,12.49028571
571QE,571HN,11.622,19.92342857
571QE,571J,7.034,12.05828571
571QE,571JB,6.457,11.06914286
571QE,571KA,13.981,23.96742857
571QE,571KL,6.215,10.65428571
571QE,571FE,42.491,72.84171429
571QE,571MC,37.197,63.76628571
571QE,571MF,40.005,68.58
571QE,571M,44.591,76.44171429
571QE,571MB,41.794,71.64685714
571QE,571MD,55.892,95.81485714
571QE,571NA,18.236,31.26171429
571QE,571NE,11.945,20.47714286
571QE,571NC,18.576,31.84457143
571QE,571P,15.414,26.424
571QE,571PB,18.222,31.23771429
571QE,571PC,12.672,21.72342857
571QE,571PD,16.731,28.68171429
571QE,571AJ,6.796,11.65028571
571QE,571KJ,7.295,12.50571429
571QE,571PF,17.372,29.78057143
571QE,571PG,29.948,51.33942857
571QE,571PH,16.47,28.23428571
571QE,571AE,15.948,27.33942857
571QE,571HP,14.364,24.624
571QE,571QF,16.337,28.00628571
571QE,571QA,3.852,6.603428571
571QE,571QC,4.076,6.987428571
571QE,571QD,2.546,4.364571429
571QE,571QM,46.126,79.07314286
571QE,571L,92.656,158.8388571
571QE,571LA,91.168,156.288
571QE,571SF,166.056,284.6674286
571QE,571SA,144.66,247.9885714
571QE,571SE,139.641,239.3845714
571QE,571SP,160.233,274.6851429
571QE,571SQ,119.493,204.8451429
571QE,571ST,133.667,229.1434286
571QE,571NB,18.526,31.75885714
571QE,571NH,17.173,29.43942857
571QE,571QB,26.064,44.68114286
571QE,571FX,32.575,55.84285714
571QE,571KM,30.677,52.58914286
571QE,571TC,30.939,53.03828571
571QE,571TB,16.781,28.76742857
571QE,571TE,23.42,40.14857143
571QE,571TK,17.492,29.98628571
571QE,571TP,28.36,48.61714286
571QE,571W,29.432,50.45485714
571QE,571WA,39.62,67.92
571QE,571WW,45.098,77.31085714
571QM,571AA,35.456,60.78171429
571QM,571AD,39.609,67.90114286
571QM,571AF,34.78,59.62285714
571QM,571AG,52.08,89.28
571QM,571AC,23.412,40.13485714
571QM,571AQ,20.139,34.524
571QM,571AM,30.689,52.60971429
571QM,571AB,98.604,169.0354286
571QM,571JC,99.826,171.1302857
571QM,571KH,109.341,187.4417143
571QM,571TH,132.939,227.8954286
571QM,571TL,87.64,150.24
571QM,571DA,42.399,72.684
571QM,571K,35.723,61.23942857
571QM,571KF,41.338,70.86514286
571QM,571KC,40.677,69.732
571QM,571TD,37.943,65.04514286
571QM,571TN,46.65,79.97142857
571QM,571HC,32.252,55.28914286
571QM,571TM,34.585,59.28857143
571QM,571B,40.804,69.94971429
571QM,571BM,33.911,58.13314286
571QM,571CAE,33.662,57.70628571
571QM,571FC,28.793,49.35942857
571QM,571FN,24.918,42.71657143
571QM,571LD,27.961,47.93314286
571QM,571FT,34.125,58.5
571QM,571KB,33.793,57.93085714
571QM,571CS,36.005,61.72285714
571QM,571D,38.269,65.604
571QM,571DC,49.42,84.72
571QM,571CC,25.596,43.87885714
571QM,571FQ,23.054,39.52114286
571QM,571HK,36.139,61.95257143
571QM,571E,37.022,63.46628571
571QM,571EA,35.365,60.62571429
571QM,571HB,31.233,53.54228571
571QM,571KT,29.616,50.77028571
571QM,571DB,44.037,75.492
571QM,571DJ,41.501,71.14457143
571QM,571H,49.793,85.35942857
571QM,571TF,46.925,80.44285714
571QM,571TQ,42.925,73.58571429
571QM,571FF,35.27,60.46285714
571QM,571FH,45.717,78.372
571QM,571FL,37.958,65.07085714
571QM,571FJ,147.571,252.9788571
571QM,571SC,125.267,214.7434286
571QM,571FG,11.927,20.44628571
571QM,571MQ,15.323,26.268
571QM,571NF,49.807,85.38342857
571QM,571NG,60.352,103.4605714
571QM,571FA,26.873,46.068
571QM,571FP,25.476,43.67314286
571QM,571HJ,25.64,43.95428571
571QM,571LB,23.379,40.07828571
571QM,571QKA,49.944,85.61828571
571QM,571QKB,2.386,4.090285714
571QM,571QKC,65.224,111.8125714
571QM,571QKD,21.866,37.48457143
571QM,571QKE,30.025,51.47142857
571QM,571QKF,30.681,52.596
571QM,571QKG,78.367,134.3434286
571QM,571QKT,0,0
571QM,571FM,33.463,57.36514286
571QM,571FD,35.845,61.44857143
571QM,571FR,45.18,77.45142857
571QM,571FS,47.627,81.64628571
571QM,571LH,32.933,56.45657143
571QM,571SH,54.781,93.91028571
571QM,571FK,95.633,163.9422857
571QM,571G,73.778,126.4765714
571QM,571GB,61.735,105.8314286
571QM,571GC,78.218,134.088
571QM,571HG,82.527,141.4748571
571QM,571SB,70.729,121.2497143
571QM,571SD,70.658,121.128
571QM,571CK,26.418,45.288
571QM,571CL,30.126,51.64457143
571QM,571FB,32.207,55.212
571QM,571CD,46.757,80.15485714
571QM,571HN,67.845,116.3057143
571QM,571J,43.484,74.544
571QM,571JB,42.085,72.14571429
571QM,571KA,32.46,55.64571429
571QM,571KL,40.711,69.79028571
571QM,571FE,13.933,23.88514286
571QM,571MC,18.046,30.936
571QM,571MF,14.057,24.09771429
571QM,571M,1.751,3.001714286
571QM,571MB,7.832,13.42628571
571QM,571MD,7.322,12.552
571QM,571NA,67.289,115.3525714
571QM,571NE,61.748,105.8537143
571QM,571NC,33.615,57.62571429
571QM,571P,35.353,60.60514286
571QM,571PB,33.571,57.55028571
571QM,571PC,33.816,57.97028571
571QM,571PD,36.098,61.88228571
571QM,571AJ,39.625,67.92857143
571QM,571KJ,38.768,66.45942857
571QM,571PF,30.319,51.97542857
571QM,571PG,56.667,97.14342857
571QM,571PH,32.622,55.92342857
571QM,571AE,66.304,113.664
571QM,571HP,70.587,121.0062857
571QM,571QF,65.08,111.5657143
571QM,571QA,42.896,73.536
571QM,571QC,49.428,84.73371429
571QM,571QD,45.81,78.53142857
571QM,571QE,47.325,81.12857143
571QM,571L,113.478,194.5337143
571QM,571LA,111.99,191.9828571
571QM,571SF,186.878,320.3622857
571QM,571SA,165.482,283.6834286
571QM,571SE,160.463,275.0794286
571QM,571SP,181.055,310.38
571QM,571SQ,140.315,240.54
571QM,571ST,154.489,264.8382857
571QM,571NB,68.882,118.0834286
571QM,571NH,57.584,98.71542857
571QM,571QB,76.258,130.728
571QM,571FX,16.969,29.08971429
571QM,571KM,17.975,30.81428571
571QM,571TC,53.573,91.83942857
571QM,571TB,50.332,86.28342857
571QM,571TE,56.971,97.66457143
571QM,571TK,41.847,71.73771429
571QM,571TP,55.162,94.56342857
571QM,571W,22.046,37.79314286
571QM,571WA,14.904,25.54971429
571QM,571WW,6.099,10.45542857
571L,571AA,85.617,146.772
571L,571AD,92.585,158.7171429
571L,571AF,88.537,151.7777143
571L,571AG,88.117,151.0577143
571L,571AC,110.931,190.1674286
571L,571AQ,107.658,184.5565714
571L,571AM,88.836,152.2902857
571L,571AB,112.852,193.4605714
571L,571JC,114.074,195.5554286
571L,571KH,123.589,211.8668571
571L,571TH,72.865,124.9114286
571L,571TL,101.888,174.6651429
571L,571DA,99.59,170.7257143
571L,571K,94.176,161.4445714
571L,571KF,96.016,164.5988571
571L,571KC,100.687,172.6062857
571L,571TD,116.496,199.7074286
571L,571TN,120.332,206.2834286
571L,571HC,99.905,171.2657143
571L,571TM,97.912,167.8491429
571L,571B,90.271,154.7502857
571L,571BM,82.351,141.1731429
571L,571CAE,75.265,129.0257143
571L,571FC,80.549,138.084
571L,571FN,86.241,147.8417143
571L,571LD,81.843,140.3022857
571L,571FT,75.251,129.0017143
571L,571KB,75.396,129.2502857
571L,571CS,85.07,145.8342857
571L,571D,92.947,159.3377143
571L,571DC,93.146,159.6788571
571L,571CC,87.36,149.76
571L,571FQ,99.844,171.1611429
571L,571HK,81.104,139.0354286
571L,571E,84.28,144.48
571L,571EA,85.814,147.1097143
571L,571HB,118.752,203.5748571
571L,571KT,117.135,200.8028571
571L,571DB,105.799,181.3697143
571L,571DJ,99.322,170.2662857
571L,571H,120.849,207.1697143
571L,571TF,108.872,186.6377143
571L,571TQ,123.732,212.112
571L,571FF,72.532,124.3405714
571L,571FH,79.094,135.5897143
571L,571FL,75.163,128.8508571
571L,571FJ,36.349,62.31257143
571L,571SC,14.045,24.07714286
571L,571FG,137.98,236.5371429
571L,571MQ,140.816,241.3988571
571L,571NF,97.831,167.7102857
571L,571NG,108.481,185.9674286
571L,571FA,86.451,148.2017143
571L,571FP,88.412,151.5634286
571L,571HJ,83.317,142.8291429
571L,571LB,89.963,154.2222857
571L,571QKA,97.775,167.6142857
571L,571QKB,110.688,189.7508571
571L,571QKC,79.472,136.2377143
571L,571QKD,109.385,187.5171429
571L,571QKE,79.279,135.9068571
571L,571QKF,88.828,152.2765714
571L,571QKG,92.615,158.7685714
571L,571QKT,0,0
571L,571FM,75.733,129.828
571L,571FD,89.171,152.8645714
571L,571FR,78.557,134.6691429
571L,571FS,100.953,173.0622857
571L,571LH,85.142,145.9577143
571L,571SH,71.248,122.1394286
571L,571FK,30.91,52.98857143
571L,571G,50.801,87.08742857
571L,571GB,58.318,99.97371429
571L,571GC,44.565,76.39714286
571L,571HG,48.874,83.784
571L,571SB,45.32,77.69142857
571L,571SD,53.025,90.9
571L,571CK,82.569,141.5468571
571L,571CL,79.521,136.3217143
571L,571FB,77.284,132.4868571
571L,571CD,85.586,146.7188571
571L,571HN,84.404,144.6925714
571L,571J,88.833,152.2851429
571L,571JB,91.552,156.9462857
571L,571KA,89.266,153.0274286
571L,571KL,90.178,154.5908571
571L,571FE,127.19,218.04
571L,571MC,121.896,208.9645714
571L,571MF,112.501,192.8588571
571L,571M,111.429,191.0211429
571L,571MB,104.208,178.6422857
571L,571MD,122.73,210.3942857
571L,571NA,105.054,180.0925714
571L,571NE,98.172,168.2948571
571L,571NC,96.943,166.188
571L,571P,85.941,147.3274286
571L,571PB,86.39,148.0971429
571L,571PC,86.795,148.7914286
571L,571PD,81.212,139.2205714
571L,571AJ,87.165,149.4257143
571L,571KJ,88.072,150.9805714
571L,571PF,83.65,143.4
571L,571PG,70.915,121.5685714
571L,571PH,86.405,148.1228571
571L,571AE,80.552,138.0891429
571L,571HP,86.334,148.0011429
571L,571QF,79.328,135.9908571
571L,571QA,91.91,157.56
571L,571QC,93.154,159.6925714
571L,571QD,92.294,158.2182857
571L,571QE,93.207,159.7834286
571L,571QM,112.964,193.6525714
571L,571LA,5.55,9.514285714
571L,571SF,80.033,137.1994286
571L,571SA,58.637,100.5205714
571L,571SE,53.618,91.91657143
571L,571SP,74.21,127.2171429
571L,571SQ,33.47,57.37714286
571L,571ST,47.644,81.67542857
571L,571NB,83.13,142.5085714
571L,571NH,93.096,159.5931429
571L,571QB,90.506,155.1531429
571L,571FX,99.978,171.3908571
571L,571KM,93.09,159.5828571
571L,571TC,122.254,209.5782857
571L,571TB,104.584,179.2868571
571L,571TE,111.223,190.668
571L,571TK,101.857,174.612
571L,571TP,119.874,205.4982857
571L,571W,109.565,187.8257143
571L,571WA,106.458,182.4994286
571L,571WW,111.936,191.8902857
571LA,571AA,83.434,143.0297143
571LA,571AD,90.402,154.9748571
571LA,571AF,86.354,148.0354286
571LA,571AG,85.934,147.3154286
571LA,571AC,108.748,186.4251429
571LA,571AQ,105.475,180.8142857
571LA,571AM,86.653,148.548
571LA,571AB,64.257,110.1548571
571LA,571JC,65.479,112.2497143
571LA,571KH,71.97,123.3771429
571LA,571TH,72.902,124.9748571
571LA,571TL,99.705,170.9228571
571LA,571DA,97.407,166.9834286
571LA,571K,91.993,157.7022857
571LA,571KF,93.833,160.8565714
571LA,571KC,98.504,168.864
571LA,571TD,114.313,195.9651429
571LA,571TN,118.149,202.5411429
571LA,571HC,97.722,167.5234286
571LA,571TM,95.729,164.1068571
571LA,571B,88.088,151.008
571LA,571BM,80.168,137.4308571
571LA,571CAE,73.082,125.2834286
571LA,571FC,78.366,134.3417143
571LA,571FN,84.058,144.0994286
571LA,571LD,79.66,136.56
571LA,571FT,73.068,125.2594286
571LA,571KB,73.213,125.508
571LA,571CS,82.887,142.092
571LA,571D,90.764,155.5954286
571LA,571DC,90.963,155.9365714
571LA,571CC,85.177,146.0177143
571LA,571FQ,97.661,167.4188571
571LA,571HK,78.921,135.2931429
571LA,571E,82.097,140.7377143
571LA,571EA,83.631,143.3674286
571LA,571HB,116.569,199.8325714
571LA,571KT,114.952,197.0605714
571LA,571DB,103.616,177.6274286
571LA,571DJ,97.139,166.524
571LA,571H,118.666,203.4274286
571LA,571TF,106.689,182.8954286
571LA,571TQ,121.549,208.3697143
571LA,571FF,70.349,120.5982857
571LA,571FH,76.911,131.8474286
571LA,571FL,72.98,125.1085714
571LA,571FJ,36.386,62.376
571LA,571SC,14.082,24.14057143
571LA,571FG,135.797,232.7948571
571LA,571MQ,138.633,237.6565714
571LA,571NF,95.648,163.968
571LA,571NG,106.298,182.2251429
571LA,571FA,84.268,144.4594286
571LA,571FP,86.229,147.8211429
571LA,571HJ,81.134,139.0868571
571LA,571LB,87.78,150.48
571LA,571QKA,95.592,163.872
571LA,571QKB,108.505,186.0085714
571LA,571QKC,77.289,132.4954286
571LA,571QKD,107.202,183.7748571
571LA,571QKE,77.096,132.1645714
571LA,571QKF,86.645,148.5342857
571LA,571QKG,90.432,155.0262857
571LA,571QKT,0,0
571LA,571FM,73.55,126.0857143
571LA,571FD,86.988,149.1222857
571LA,571FR,76.374,130.9268571
571LA,571FS,98.77,169.32
571LA,571LH,82.959,142.2154286
571LA,571SH,69.065,118.3971429
571LA,571FK,27.258,46.728
571LA,571G,48.618,83.34514286
571LA,571GB,56.135,96.23142857
571LA,571GC,42.382,72.65485714
571LA,571HG,46.691,80.04171429
571LA,571SB,43.137,73.94914286
571LA,571SD,50.842,87.15771429
571LA,571CK,80.386,137.8045714
571LA,571CL,77.338,132.5794286
571LA,571FB,75.101,128.7445714
571LA,571CD,83.403,142.9765714
571LA,571HN,82.221,140.9502857
571LA,571J,86.65,148.5428571
571LA,571JB,89.369,153.204
571LA,571KA,87.083,149.2851429
571LA,571KL,87.995,150.8485714
571LA,571FE,125.007,214.2977143
571LA,571MC,119.713,205.2222857
571LA,571MF,110.318,189.1165714
571LA,571M,109.246,187.2788571
571LA,571MB,102.025,174.9
571LA,571MD,120.547,206.652
571LA,571NA,102.871,176.3502857
571LA,571NE,95.989,164.5525714
571LA,571NC,94.76,162.4457143
571LA,571P,83.758,143.5851429
571LA,571PB,84.207,144.3548571
571LA,571PC,84.612,145.0491429
571LA,571PD,79.029,135.4782857
571LA,571AJ,84.982,145.6834286
571LA,571KJ,85.889,147.2382857
571LA,571PF,81.467,139.6577143
571LA,571PG,68.732,117.8262857
571LA,571PH,84.222,144.3805714
571LA,571AE,78.369,134.3468571
571LA,571HP,84.151,144.2588571
571LA,571QF,77.145,132.2485714
571LA,571QA,89.727,153.8177143
571LA,571QC,90.971,155.9502857
571LA,571QD,90.111,154.476
571LA,571QE,91.024,156.0411429
571LA,571QM,110.781,189.9102857
571LA,571L,6.407,10.98342857
571LA,571SF,83.651,143.4017143
571LA,571SA,62.255,106.7228571
571LA,571SE,57.236,98.11885714
571LA,571SP,77.828,133.4194286
571LA,571SQ,37.088,63.57942857
571LA,571ST,51.262,87.87771429
571LA,571NB,80.947,138.7662857
571LA,571NH,90.913,155.8508571
571LA,571QB,88.323,151.4108571
571LA,571FX,97.795,167.6485714
571LA,571KM,90.907,155.8405714
571LA,571TC,120.071,205.836
571LA,571TB,102.401,175.5445714
571LA,571TE,109.04,186.9257143
571LA,571TK,99.674,170.8697143
571LA,571TP,117.691,201.756
571LA,571W,107.382,184.0834286
571LA,571WA,104.275,178.7571429
571LA,571WW,109.753,188.148
571SF,571AA,158.984,272.544
571SF,571AD,165.952,284.4891429
571SF,571AF,161.904,277.5497143
571SF,571AG,161.484,276.8297143
571SF,571AC,185.194,317.4754286
571SF,571AQ,181.025,310.3285714
571SF,571AM,162.203,278.0622857
571SF,571AB,186.219,319.2325714
571SF,571JC,187.441,321.3274286
571SF,571KH,196.956,337.6388571
571SF,571TH,98.454,168.7782857
571SF,571TL,175.255,300.4371429
571SF,571DA,172.957,296.4977143
571SF,571K,167.543,287.2165714
571SF,571KF,169.383,290.3708571
571SF,571KC,174.054,298.3782857
571SF,571TD,189.863,325.4794286
571SF,571TN,193.699,332.0554286
571SF,571HC,173.272,297.0377143
571SF,571TM,171.279,293.6211429
571SF,571B,163.638,280.5222857
571SF,571BM,155.718,266.9451429
571SF,571CAE,148.632,254.7977143
571SF,571FC,153.916,263.856
571SF,571FN,175.075,300.1285714
571SF,571LD,154.996,265.7074286
571SF,571FT,148.618,254.7737143
571SF,571KB,148.763,255.0222857
571SF,571CS,158.437,271.6062857
571SF,571D,166.314,285.1097143
571SF,571DC,166.513,285.4508571
571SF,571CC,160.727,275.532
571SF,571FQ,173.211,296.9331429
571SF,571HK,154.471,264.8074286
571SF,571E,157.647,270.252
571SF,571EA,159.181,272.8817143
571SF,571HB,192.119,329.3468571
571SF,571KT,190.502,326.5748571
571SF,571DB,179.166,307.1417143
571SF,571DJ,172.689,296.0382857
571SF,571H,194.216,332.9417143
571SF,571TF,183.707,314.9262857
571SF,571TQ,197.099,337.884
571SF,571FF,145.899,250.1125714
571SF,571FH,152.461,261.3617143
571SF,571FL,148.53,254.6228571
571SF,571FJ,66.184,113.4582857
571SF,571SC,83.075,142.4142857
571SF,571FG,211.347,362.3091429
571SF,571MQ,214.788,368.208
571SF,571NF,171.198,293.4822857
571SF,571NG,181.848,311.7394286
571SF,571FA,162.835,279.1457143
571SF,571FP,161.779,277.3354286
571SF,571HJ,156.684,268.6011429
571SF,571LB,163.33,279.9942857
571SF,571QKA,171.142,293.3862857
571SF,571QKB,184.055,315.5228571
571SF,571QKC,152.839,262.0097143
571SF,571QKD,182.752,313.2891429
571SF,571QKE,152.646,261.6788571
571SF,571QKF,162.195,278.0485714
571SF,571QKG,165.982,284.5405714
571SF,571QKT,0,0
571SF,571FM,149.1,255.6
571SF,571FD,162.538,278.6365714
571SF,571FR,151.924,260.4411429
571SF,571FS,174.316,298.8274286
571SF,571LH,158.509,271.7297143
571SF,571SH,165.722,284.0948571
571SF,571FK,109.509,187.7297143
571SF,571G,124.168,212.8594286
571SF,571GB,131.685,225.7457143
571SF,571GC,117.932,202.1691429
571SF,571HG,122.241,209.556
571SF,571SB,118.687,203.4634286
571SF,571SD,126.392,216.672
571SF,571CK,155.936,267.3188571
571SF,571CL,152.888,262.0937143
571SF,571FB,150.651,258.2588571
571SF,571CD,158.953,272.4908571
571SF,571HN,157.771,270.4645714
571SF,571J,163.851,280.8874286
571SF,571JB,164.919,282.7182857
571SF,571KA,162.633,278.7994286
571SF,571KL,163.545,280.3628571
571SF,571FE,200.557,343.812
571SF,571MC,195.263,334.7365714
571SF,571MF,187.973,322.2394286
571SF,571M,184.796,316.7931429
571SF,571MB,177.575,304.4142857
571SF,571MD,192.669,330.2897143
571SF,571NA,178.421,305.8645714
571SF,571NE,171.539,294.0668571
571SF,571NC,170.31,291.96
571SF,571P,159.308,273.0994286
571SF,571PB,159.757,273.8691429
571SF,571PC,161.218,276.3737143
571SF,571PD,154.579,264.9925714
571SF,571AJ,161.731,277.2531429
571SF,571KJ,162.638,278.808
571SF,571PF,157.017,269.172
571SF,571PG,144.282,247.3405714
571SF,571PH,159.772,273.8948571
571SF,571AE,153.919,263.8611429
571SF,571HP,159.701,273.7731429
571SF,571QF,152.695,261.7628571
571SF,571QA,165.277,283.332
571SF,571QC,166.521,285.4645714
571SF,571QD,165.661,283.9902857
571SF,571QE,166.574,285.5554286
571SF,571QM,186.331,319.4245714
571SF,571L,80.791,138.4988571
571SF,571LA,84.051,144.0874286
571SF,571SA,35.435,60.74571429
571SF,571SE,30.416,52.14171429
571SF,571SP,51.063,87.53657143
571SF,571SQ,53.765,92.16857143
571SF,571ST,48.614,83.33828571
571SF,571NB,156.497,268.2805714
571SF,571NH,166.463,285.3651429
571SF,571QB,163.873,280.9251429
571SF,571FX,173.345,297.1628571
571SF,571KM,166.457,285.3548571
571SF,571TC,195.621,335.3502857
571SF,571TB,177.951,305.0588571
571SF,571TE,184.59,316.44
571SF,571TK,175.224,300.384
571SF,571TP,193.241,331.2702857
571SF,571W,182.932,313.5977143
571SF,571WA,179.825,308.2714286
571SF,571WW,185.303,317.6622857
571SA,571AA,136.424,233.8697143
571SA,571AD,143.392,245.8148571
571SA,571AF,139.344,238.8754286
571SA,571AG,138.924,238.1554286
571SA,571AC,162.634,278.8011429
571SA,571AQ,158.465,271.6542857
571SA,571AM,139.643,239.388
571SA,571AB,163.659,280.5582857
571SA,571JC,164.881,282.6531429
571SA,571KH,174.396,298.9645714
571SA,571TH,119.335,204.5742857
571SA,571TL,152.695,261.7628571
571SA,571DA,150.397,257.8234286
571SA,571K,144.983,248.5422857
571SA,571KF,146.823,251.6965714
571SA,571KC,151.494,259.704
571SA,571TD,167.303,286.8051429
571SA,571TN,171.139,293.3811429
571SA,571HC,150.712,258.3634286
571SA,571TM,148.719,254.9468571
571SA,571B,141.078,241.848
571SA,571BM,133.158,228.2708571
571SA,571CAE,126.072,216.1234286
571SA,571FC,131.356,225.1817143
571SA,571FN,152.515,261.4542857
571SA,571LD,132.436,227.0331429
571SA,571FT,126.058,216.0994286
571SA,571KB,126.203,216.348
571SA,571CS,135.877,232.932
571SA,571D,143.754,246.4354286
571SA,571DC,143.953,246.7765714
571SA,571CC,138.167,236.8577143
571SA,571FQ,150.651,258.2588571
571SA,571HK,131.911,226.1331429
571SA,571E,135.087,231.5777143
571SA,571EA,136.621,234.2074286
571SA,571HB,169.559,290.6725714
571SA,571KT,167.942,287.9005714
571SA,571DB,156.606,268.4674286
571SA,571DJ,150.129,257.364
571SA,571H,171.656,294.2674286
571SA,571TF,161.147,276.252
571SA,571TQ,174.539,299.2097143
571SA,571FF,123.339,211.4382857
571SA,571FH,129.901,222.6874286
571SA,571FL,125.97,215.9485714
571SA,571FJ,82.819,141.9754286
571SA,571SC,60.515,103.74
571SA,571FG,188.787,323.6348571
571SA,571MQ,192.228,329.5337143
571SA,571NF,148.638,254.808
571SA,571NG,159.288,273.0651429
571SA,571FA,140.275,240.4714286
571SA,571FP,139.219,238.6611429
571SA,571HJ,134.124,229.9268571
571SA,571LB,140.77,241.32
571SA,571QKA,148.582,254.712
571SA,571QKB,161.495,276.8485714
571SA,571QKC,130.279,223.3354286
571SA,571QKD,160.192,274.6148571
571SA,571QKE,130.086,223.0045714
571SA,571QKF,139.635,239.3742857
571SA,571QKG,143.422,245.8662857
571SA,571QKT,0,0
571SA,571FM,126.54,216.9257143
571SA,571FD,139.978,239.9622857
571SA,571FR,129.364,221.7668571
571SA,571FS,151.756,260.1531429
571SA,571LH,135.949,233.0554286
571SA,571SH,122.055,209.2371429
571SA,571FK,86.949,149.0554286
571SA,571G,101.608,174.1851429
571SA,571GB,109.125,187.0714286
571SA,571GC,95.372,163.4948571
571SA,571HG,99.681,170.8817143
571SA,571SB,96.127,164.7891429
571SA,571SD,103.832,177.9977143
571SA,571CK,133.376,228.6445714
571SA,571CL,130.328,223.4194286
571SA,571FB,128.091,219.5845714
571SA,571CD,136.393,233.8165714
571SA,571HN,135.211,231.7902857
571SA,571J,141.291,242.2131429
571SA,571JB,142.359,244.044
571SA,571KA,140.073,240.1251429
571SA,571KL,140.985,241.6885714
571SA,571FE,177.997,305.1377143
571SA,571MC,172.703,296.0622857
571SA,571MF,165.413,283.5651429
571SA,571M,162.236,278.1188571
571SA,571MB,155.015,265.74
571SA,571MD,170.109,291.6154286
571SA,571NA,155.861,267.1902857
571SA,571NE,148.979,255.3925714
571SA,571NC,147.75,253.2857143
571SA,571P,136.748,234.4251429
571SA,571PB,137.197,235.1948571
571SA,571PC,138.658,237.6994286
571SA,571PD,132.019,226.3182857
571SA,571AJ,139.171,238.5788571
571SA,571KJ,140.078,240.1337143
571SA,571PF,134.457,230.4977143
571SA,571PG,121.722,208.6662857
571SA,571PH,137.212,235.2205714
571SA,571AE,131.359,225.1868571
571SA,571HP,137.141,235.0988571
571SA,571QF,130.135,223.0885714
571SA,571QA,142.717,244.6577143
571SA,571QC,143.961,246.7902857
571SA,571QD,143.101,245.316
571SA,571QE,144.014,246.8811429
571SA,571QM,163.771,280.7502857
571SA,571L,58.231,99.82457143
571SA,571LA,61.491,105.4131429
571SA,571SF,35.09,60.15428571
571SA,571SE,4.955,8.494285714
571SA,571SP,17.323,29.69657143
571SA,571SQ,31.205,53.49428571
571SA,571ST,26.054,44.664
571SA,571NB,133.937,229.6062857
571SA,571NH,143.903,246.6908571
571SA,571QB,141.313,242.2508571
571SA,571FX,150.785,258.4885714
571SA,571KM,143.897,246.6805714
571SA,571TC,173.061,296.676
571SA,571TB,155.391,266.3845714
571SA,571TE,162.03,277.7657143
571SA,571TK,152.664,261.7097143
571SA,571TP,170.681,292.596
571SA,571W,160.372,274.9234286
571SA,571WA,157.265,269.5971429
571SA,571WW,162.743,278.988
571SE,571AA,131.847,226.0234286
571SE,571AD,138.815,237.9685714
571SE,571AF,134.767,231.0291429
571SE,571AG,134.347,230.3091429
571SE,571AC,158.057,270.9548571
571SE,571AQ,153.888,263.808
571SE,571AM,135.066,231.5417143
571SE,571AB,159.082,272.712
571SE,571JC,160.304,274.8068571
571SE,571KH,169.819,291.1182857
