from,to,dist,time
571AM,571FK,68.661,137.322
571AM,571G,46.806,93.612
571AM,571GB,37.861,75.722
571AM,571GC,54.344,108.688
571AM,571HG,58.653,117.306
571AM,571SB,46.855,93.71
571AM,571SD,43.686,87.372
571AM,571CK,12.392,29.784
571AM,571CL,14.353,33.706
571AM,571FB,17.63,40.26
571AM,571CD,13.104,26.208
571AM,571HN,26.692,53.384
571AM,571J,9.796,19.592
571AM,571JB,11.935,23.87
571AM,571KA,2.902,5.804
571AM,571KL,8.353,16.706
571AM,571FE,33.713,72.426
571AM,571MC,28.419,61.838
571AM,571MF,30.068,65.136
571AM,571M,28.996,62.992
571AM,571MB,26.199,57.398
571AM,571MD,40.297,85.594
571AM,571NA,33.306,66.612
571AM,571NE,27.015,54.03
571AM,571NC,8.246,16.492
571AM,571P,5.456,10.912
571AM,571PB,4.304,8.608
571AM,571PC,4.753,9.506
571AM,571PD,12.335,24.67
571AM,571AJ,10.562,21.124
571AM,571KJ,9.705,19.41
571AM,571PF,6.307,12.614
571AM,571PG,21.95,43.9
571AM,571PH,3.024,6.048
571AM,571AE,19.049,38.098
571AM,571HP,29.434,58.868
571AM,571QF,18.439,36.878
571AM,571QA,11.551,23.102
571AM,571QC,19.146,38.292
571AM,571QD,15.66,31.32
571AM,571QE,17.043,34.086
571AM,571QM,30.531,66.062
571AM,571L,89.604,179.208
571AM,571LA,88.116,176.232
571AM,571SF,163.004,326.008
571AM,571SA,141.608,283.216
571AM,571SE,136.589,273.178
571AM,571SP,157.181,314.362
571AM,571SQ,116.441,232.882
571AM,571ST,130.615,261.23
571AM,571NB,22.513,45.026
571AM,571NH,27.434,54.868
571AM,571QB,30.105,60.21
571AM,571FX,16.98,38.96
571AM,571KM,15.082,35.164
571AM,571TC,28.204,56.408
571AM,571TB,18.11,36.22
571AM,571TE,28.289,56.578
571AM,571TK,16.897,33.794
571AM,571TP,27.876,55.752
571AM,571W,15.162,30.324
571AM,571WA,24.025,53.05
571AM,571WW,29.503,64.006
571AB,571AA,47.283,94.566
571AB,571AD,53.875,107.75
571AB,571AF,57.446,114.892
571AB,571AG,43.006,86.012
571AB,571AC,87.167,174.334
571AB,571AQ,92.632,185.264
571AB,571AM,52.641,105.282
571AB,571JC,2.87,5.74
571AB,571KH,8.378,16.756
571AB,571TH,34.89,69.78
571AB,571TL,15.834,31.668
571AB,571DA,61.338,122.676
571AB,571K,60.283,120.566
571AB,571KF,57.653,115.306
571AB,571KC,71.311,142.622
571AB,571TD,71.385,142.77
571AB,571TN,75.221,150.442
571AB,571HC,67.651,135.302
571AB,571TM,65.658,131.316
571AB,571B,54.423,108.846
571AB,571BM,50.286,100.572
571AB,571CAE,58.582,122.164
571AB,571FC,63.866,132.732
571AB,571FN,69.558,144.116
571AB,571LD,65.16,135.32
571AB,571FT,58.568,122.136
571AB,571KB,58.713,122.426
571AB,571CS,47.235,94.47
571AB,571D,54.633,109.266
571AB,571DC,48.035,96.07
571AB,571CC,72.334,149.668
571AB,571FQ,84.818,174.636
571AB,571HK,66.078,137.156
571AB,571E,48.358,96.716
571AB,571EA,49.892,99.784
571AB,571HB,86.53,173.06
571AB,571KT,84.913,169.826
571AB,571DB,60.688,121.376
571AB,571DJ,54.211,108.422
571AB,571H,75.738,151.476
571AB,571TF,80.757,161.514
571AB,571TQ,78.621,157.242
571AB,571FF,55.849,116.698
571AB,571FH,64.068,133.136
571AB,571FL,58.48,121.96
571AB,571FJ,68.213,136.426
571AB,571SC,69.221,138.442
571AB,571FG,118.68,242.36
571AB,571MQ,100.571,206.142
571AB,571NF,52.72,105.44
571AB,571NG,63.37,126.74
571AB,571FA,69.768,144.536
571AB,571FP,71.729,148.458
571AB,571HJ,66.634,138.268
571AB,571LB,73.746,152.492
571AB,571QKA,52.664,105.328
571AB,571QKB,95.662,191.324
571AB,571QKC,35.034,70.068
571AB,571QKD,88.076,176.152
571AB,571QKE,62.596,130.192
571AB,571QKF,52.633,105.266
571AB,571QKG,29.906,59.812
571AB,571QKT,0,5
571AB,571FM,59.05,123.1
571AB,571FD,74.145,153.29
571AB,571FR,63.531,132.062
571AB,571FS,85.927,176.854
571AB,571LH,70.116,145.232
571AB,571SH,77.329,159.658
571AB,571FK,37.949,75.898
571AB,571G,66.049,132.098
571AB,571GB,59.903,119.806
571AB,571GC,76.386,152.772
571AB,571HG,70.162,140.324
571AB,571SB,68.897,137.794
571AB,571SD,62.929,125.858
571AB,571CK,65.886,136.772
571AB,571CL,62.838,130.676
571AB,571FB,60.601,126.202
571AB,571CD,40.734,81.468
571AB,571HN,38.353,76.706
571AB,571J,43.981,87.962
571AB,571JB,45.476,90.952
571AB,571KA,60.085,120.17
571AB,571KL,55.82,111.64
571AB,571FE,94.968,194.936
571AB,571MC,89.674,184.348
571AB,571MF,92.482,189.964
571AB,571M,96.403,197.806
571AB,571MB,89.182,183.364
571AB,571MD,107.704,220.408
571AB,571NA,40.739,81.478
571AB,571NE,53.061,106.122
571AB,571NC,64.68,129.36
571AB,571P,50.215,100.43
571AB,571PB,64.326,128.652
571AB,571PC,48.461,96.922
571AB,571PD,64.529,129.058
571AB,571AJ,42.313,84.626
571AB,571KJ,43.22,86.44
571AB,571PF,53.43,106.86
571AB,571PG,48.938,97.876
571AB,571PH,62.574,125.148
571AB,571AE,34.501,69.002
571AB,571HP,33.749,67.498
571AB,571QF,34.89,69.78
571AB,571QA,49.581,99.162
571AB,571QC,48.043,96.086
571AB,571QD,47.183,94.366
571AB,571QE,48.096,96.192
571AB,571QM,97.938,200.876
571AB,571L,111.646,223.292
571AB,571LA,63.738,127.476
571AB,571SF,185.046,370.092
571AB,571SA,163.65,327.3
571AB,571SE,158.631,317.262
571AB,571SP,179.223,358.446
571AB,571SQ,138.483,276.966
571AB,571ST,152.657,305.314
571AB,571NB,31.247,62.494
571AB,571NH,30.387,60.774
571AB,571QB,27.797,55.594
571AB,571FX,84.952,174.904
571AB,571KM,76.407,157.814
571AB,571TC,77.143,154.286
571AB,571TB,59.473,118.946
571AB,571TE,66.112,132.224
571AB,571TK,72.481,144.962
571AB,571TP,74.763,149.526
571AB,571W,88.256,176.512
571AB,571WA,91.432,187.864
571AB,571WW,96.91,198.82
571JC,571AA,48.794,97.588
571JC,571AD,55.386,110.772
571JC,571AF,58.957,117.914
571JC,571AG,44.517,89.034
571JC,571AC,88.678,177.356
571JC,571AQ,94.143,188.286
571JC,571AM,54.152,108.304
571JC,571AB,3.248,6.496
571JC,571KH,10.961,21.922
571JC,571TH,42.341,84.682
571JC,571TL,17.345,34.69
571JC,571DA,62.849,125.698
571JC,571K,61.794,123.588
571JC,571KF,59.164,118.328
571JC,571KC,72.822,145.644
571JC,571TD,72.896,145.792
571JC,571TN,76.732,153.464
571JC,571HC,69.162,138.324
571JC,571TM,67.169,134.338
571JC,571B,55.934,111.868
571JC,571BM,51.797,103.594
571JC,571CAE,60.093,125.186
571JC,571FC,65.377,135.754
571JC,571FN,71.069,147.138
571JC,571LD,66.671,138.342
571JC,571FT,60.079,125.158
571JC,571KB,60.224,125.448
571JC,571CS,48.746,97.492
571JC,571D,56.144,112.288
571JC,571DC,49.546,99.092
571JC,571CC,73.845,152.69
571JC,571FQ,86.329,177.658
571JC,571HK,67.589,140.178
571JC,571E,49.869,99.738
571JC,571EA,51.403,102.806
571JC,571HB,88.041,176.082
571JC,571KT,86.424,172.848
571JC,571DB,62.199,124.398
571JC,571DJ,55.722,111.444
571JC,571H,77.249,154.498
571JC,571TF,82.268,164.536
571JC,571TQ,80.132,160.264
571JC,571FF,57.36,119.72
571JC,571FH,65.579,136.158
571JC,571FL,59.991,124.982
571JC,571FJ,75.664,151.328
571JC,571SC,70.732,141.464
571JC,571FG,120.191,245.382
571JC,571MQ,102.082,209.164
571JC,571NF,54.231,108.462
571JC,571NG,64.881,129.762
571JC,571FA,71.279,147.558
571JC,571FP,73.24,151.48
571JC,571HJ,68.145,141.29
571JC,571LB,75.257,155.514
571JC,571QKA,54.175,108.35
571JC,571QKB,97.173,194.346
571JC,571QKC,36.545,73.09
571JC,571QKD,89.587,179.174
571JC,571QKE,64.107,133.214
571JC,571QKF,54.144,108.288
571JC,571QKG,31.417,62.834
571JC,571QKT,0,5
571JC,571FM,60.561,126.122
571JC,571FD,75.656,156.312
571JC,571FR,65.042,135.084
571JC,571FS,87.438,179.876
571JC,571LH,71.627,148.254
571JC,571SH,78.84,162.68
571JC,571FK,39.46,78.92
571JC,571G,67.56,135.12
571JC,571GB,61.414,122.828
571JC,571GC,77.897,155.794
571JC,571HG,71.673,143.346
571JC,571SB,70.408,140.816
571JC,571SD,64.44,128.88
571JC,571CK,67.397,139.794
571JC,571CL,64.349,133.698
571JC,571FB,62.112,129.224
571JC,571CD,42.245,84.49
571JC,571HN,39.864,79.728
571JC,571J,45.492,90.984
571JC,571JB,46.987,93.974
571JC,571KA,61.596,123.192
571JC,571KL,57.331,114.662
571JC,571FE,96.479,197.958
571JC,571MC,91.185,187.37
571JC,571MF,93.993,192.986
571JC,571M,97.914,200.828
571JC,571MB,90.693,186.386
571JC,571MD,109.215,223.43
571JC,571NA,42.25,84.5
571JC,571NE,54.572,109.144
571JC,571NC,66.191,132.382
571JC,571P,51.726,103.452
571JC,571PB,65.837,131.674
571JC,571PC,49.972,99.944
571JC,571PD,66.04,132.08
571JC,571AJ,43.824,87.648
571JC,571KJ,44.731,89.462
571JC,571PF,54.941,109.882
571JC,571PG,50.449,100.898
571JC,571PH,64.085,128.17
571JC,571AE,36.012,72.024
571JC,571HP,35.26,70.52
571JC,571QF,36.401,72.802
571JC,571QA,51.092,102.184
571JC,571QC,49.554,99.108
571JC,571QD,48.694,97.388
571JC,571QE,49.607,99.214
571JC,571QM,99.449,203.898
571JC,571L,113.157,226.314
571JC,571LA,65.249,130.498
571JC,571SF,186.557,373.114
571JC,571SA,165.161,330.322
571JC,571SE,160.142,320.284
571JC,571SP,180.734,361.468
571JC,571SQ,139.994,279.988
571JC,571ST,154.168,308.336
571JC,571NB,32.758,65.516
571JC,571NH,31.898,63.796
571JC,571QB,29.308,58.616
571JC,571FX,86.463,177.926
571JC,571KM,77.918,160.836
571JC,571TC,78.654,157.308
571JC,571TB,60.984,121.968
571JC,571TE,67.623,135.246
571JC,571TK,73.992,147.984
571JC,571TP,76.274,152.548
571JC,571W,89.767,179.534
571JC,571WA,92.943,190.886
571JC,571WW,98.421,201.842
571KH,571AA,58.753,117.506
571KH,571AD,65.345,130.69
571KH,571AF,68.916,137.832
571KH,571AG,54.476,108.952
571KH,571AC,98.637,197.274
571KH,571AQ,104.102,208.204
571KH,571AM,64.111,128.222
571KH,571AB,7.953,15.906
571KH,571JC,10.824,21.648
571KH,571TH,31.929,63.858
571KH,571TL,27.304,54.608
571KH,571DA,72.808,145.616
571KH,571K,71.753,143.506
571KH,571KF,69.123,138.246
571KH,571KC,82.781,165.562
571KH,571TD,82.855,165.71
571KH,571TN,86.691,173.382
571KH,571HC,79.121,158.242
571KH,571TM,77.128,154.256
571KH,571B,65.893,131.786
571KH,571BM,61.756,123.512
571KH,571CAE,70.052,145.104
571KH,571FC,75.336,155.672
571KH,571FN,81.028,167.056
571KH,571LD,76.63,158.26
571KH,571FT,70.038,145.076
571KH,571KB,70.183,145.366
571KH,571CS,58.705,117.41
571KH,571D,66.103,132.206
571KH,571DC,59.505,119.01
571KH,571CC,83.804,172.608
571KH,571FQ,96.288,197.576
571KH,571HK,77.548,160.096
571KH,571E,59.828,119.656
571KH,571EA,61.362,122.724
571KH,571HB,98,196
571KH,571KT,96.383,192.766
571KH,571DB,72.158,144.316
571KH,571DJ,65.681,131.362
571KH,571H,87.208,174.416
571KH,571TF,92.227,184.454
571KH,571TQ,90.091,180.182
571KH,571FF,67.319,139.638
571KH,571FH,75.538,156.076
571KH,571FL,69.95,144.9
571KH,571FJ,65.252,130.504
571KH,571SC,89.178,178.356
571KH,571FG,130.15,265.3
571KH,571MQ,112.041,229.082
571KH,571NF,64.19,128.38
571KH,571NG,74.84,149.68
571KH,571FA,81.238,167.476
571KH,571FP,83.199,171.398
571KH,571HJ,78.104,161.208
571KH,571LB,85.216,175.432
571KH,571QKA,64.134,128.268
571KH,571QKB,107.132,214.264
571KH,571QKC,46.504,93.008
571KH,571QKD,99.546,199.092
571KH,571QKE,74.066,153.132
571KH,571QKF,64.103,128.206
571KH,571QKG,41.376,82.752
571KH,571QKT,0,5
571KH,571FM,70.52,146.04
571KH,571FD,85.615,176.23
571KH,571FR,75.001,155.002
571KH,571FS,97.397,199.794
571KH,571LH,81.586,168.172
571KH,571SH,88.799,182.598
571KH,571FK,45.903,91.806
571KH,571G,77.519,155.038
571KH,571GB,71.373,142.746
571KH,571GC,87.856,175.712
571KH,571HG,81.632,163.264
571KH,571SB,80.367,160.734
571KH,571SD,74.399,148.798
571KH,571CK,77.356,159.712
571KH,571CL,74.308,153.616
571KH,571FB,72.071,149.142
571KH,571CD,52.204,104.408
571KH,571HN,49.823,99.646
571KH,571J,55.451,110.902
571KH,571JB,56.946,113.892
571KH,571KA,71.555,143.11
571KH,571KL,67.29,134.58
571KH,571FE,106.438,217.876
571KH,571MC,101.144,207.288
571KH,571MF,103.952,212.904
571KH,571M,107.873,220.746
571KH,571MB,100.652,206.304
571KH,571MD,119.174,243.348
571KH,571NA,52.209,104.418
571KH,571NE,64.531,129.062
571KH,571NC,76.15,152.3
571KH,571P,61.685,123.37
571KH,571PB,75.796,151.592
571KH,571PC,59.931,119.862
571KH,571PD,75.999,151.998
571KH,571AJ,53.783,107.566
571KH,571KJ,54.69,109.38
571KH,571PF,64.9,129.8
571KH,571PG,60.408,120.816
571KH,571PH,74.044,148.088
571KH,571AE,45.971,91.942
571KH,571HP,45.219,90.438
571KH,571QF,46.36,92.72
571KH,571QA,61.051,122.102
571KH,571QC,59.513,119.026
571KH,571QD,58.653,117.306
571KH,571QE,59.566,119.132
571KH,571QM,109.408,223.816
571KH,571L,123.116,246.232
571KH,571LA,71.692,143.384
571KH,571SF,196.516,393.032
571KH,571SA,175.12,350.24
571KH,571SE,170.101,340.202
571KH,571SP,190.693,381.386
571KH,571SQ,149.953,299.906
571KH,571ST,164.127,328.254
571KH,571NB,42.717,85.434
571KH,571NH,41.857,83.714
571KH,571QB,39.267,78.534
571KH,571FX,96.422,197.844
571KH,571KM,87.877,180.754
571KH,571TC,88.613,177.226
571KH,571TB,70.943,141.886
571KH,571TE,77.582,155.164
571KH,571TK,83.951,167.902
571KH,571TP,86.233,172.466
571KH,571W,99.726,199.452
571KH,571WA,102.902,210.804
571KH,571WW,108.38,221.76
571TH,571AA,81.951,163.902
571TH,571AD,88.534,177.068
571TH,571AF,92.114,184.228
571TH,571AG,77.674,155.348
571TH,571AC,121.835,243.67
571TH,571AQ,127.3,254.6
571TH,571AM,87.309,174.618
571TH,571AB,34.821,69.642
571TH,571JC,42.978,85.956
571TH,571KH,32.285,64.57
571TH,571TL,50.502,101.004
571TH,571DA,96.006,192.012
571TH,571K,94.951,189.902
571TH,571KF,92.321,184.642
571TH,571KC,105.979,211.958
571TH,571TD,106.053,212.106
571TH,571TN,109.889,219.778
571TH,571HC,102.319,204.638
571TH,571TM,100.317,200.634
571TH,571B,89.091,178.182
571TH,571BM,84.954,169.908
571TH,571CAE,93.25,191.5
571TH,571FC,98.534,202.068
571TH,571FN,104.226,213.452
571TH,571LD,99.828,204.656
571TH,571FT,93.236,191.472
571TH,571KB,93.381,191.762
571TH,571CS,81.903,163.806
571TH,571D,89.301,178.602
571TH,571DC,82.703,165.406
571TH,571CC,107.002,219.004
571TH,571FQ,119.486,243.972
571TH,571HK,100.746,206.492
571TH,571E,83.026,166.052
571TH,571EA,84.56,169.12
571TH,571HB,121.198,242.396
571TH,571KT,119.581,239.162
571TH,571DB,95.356,190.712
571TH,571DJ,88.879,177.758
571TH,571H,110.406,220.812
571TH,571TF,115.425,230.85
571TH,571TQ,113.289,226.578
571TH,571FF,90.517,186.034
571TH,571FH,98.736,202.472
571TH,571FL,93.148,191.296
571TH,571FJ,36.016,72.032
571TH,571SC,59.942,119.884
571TH,571FG,153.348,311.696
571TH,571MQ,135.239,275.478
571TH,571NF,87.388,174.776
571TH,571NG,98.038,196.076
571TH,571FA,104.436,213.872
571TH,571FP,106.397,217.794
571TH,571HJ,101.302,207.604
571TH,571LB,108.414,221.828
571TH,571QKA,87.332,174.664
571TH,571QKB,130.33,260.66
571TH,571QKC,69.702,139.404
571TH,571QKD,122.744,245.488
571TH,571QKE,97.264,199.528
571TH,571QKF,87.301,174.602
571TH,571QKG,64.574,129.148
571TH,571QKT,0,5
571TH,571FM,93.718,192.436
571TH,571FD,108.813,222.626
571TH,571FR,98.199,201.398
571TH,571FS,120.595,246.19
571TH,571LH,104.784,214.568
571TH,571SH,111.997,228.994
571TH,571FK,74.145,148.29
571TH,571G,100.717,201.434
571TH,571GB,94.571,189.142
571TH,571GC,111.054,222.108
571TH,571HG,104.83,209.66
571TH,571SB,103.565,207.13
571TH,571SD,97.597,195.194
571TH,571CK,100.554,206.108
571TH,571CL,97.506,200.012
571TH,571FB,95.269,195.538
571TH,571CD,75.402,150.804
571TH,571HN,73.021,146.042
571TH,571J,78.649,157.298
571TH,571JB,80.144,160.288
571TH,571KA,94.753,189.506
571TH,571KL,90.488,180.976
571TH,571FE,129.636,264.272
571TH,571MC,124.342,253.684
571TH,571MF,127.15,259.3
571TH,571M,131.071,267.142
571TH,571MB,123.85,252.7
571TH,571MD,138.944,282.888
571TH,571NA,75.407,150.814
571TH,571NE,87.729,175.458
571TH,571NC,99.348,198.696
571TH,571P,84.883,169.766
571TH,571PB,98.994,197.988
571TH,571PC,83.129,166.258
571TH,571PD,99.197,198.394
571TH,571AJ,76.981,153.962
571TH,571KJ,77.888,155.776
571TH,571PF,88.098,176.196
571TH,571PG,83.606,167.212
571TH,571PH,97.242,194.484
571TH,571AE,69.169,138.338
571TH,571HP,68.417,136.834
571TH,571QF,69.558,139.116
571TH,571QA,84.249,168.498
571TH,571QC,82.711,165.422
571TH,571QD,81.851,163.702
571TH,571QE,82.764,165.528
571TH,571QM,132.606,270.212
571TH,571L,76.293,152.586
571TH,571LA,75.37,150.74
571TH,571SF,98.541,197.082
571TH,571SA,120.988,241.976
571TH,571SE,115.969,231.938
571TH,571SP,136.561,273.122
571TH,571SQ,90.761,181.522
571TH,571ST,109.995,219.99
571TH,571NB,65.915,131.83
571TH,571NH,65.055,130.11
571TH,571QB,62.465,124.93
571TH,571FX,119.62,244.24
571TH,571KM,111.075,227.15
571TH,571TC,111.811,223.622
571TH,571TB,94.141,188.282
571TH,571TE,100.78,201.56
571TH,571TK,107.149,214.298
571TH,571TP,109.431,218.862
571TH,571W,122.924,245.848
571TH,571WA,126.1,257.2
571TH,571WW,131.578,268.156
571TL,571AA,36.985,73.97
571TL,571AD,43.568,87.136
571TL,571AF,47.148,94.296
571TL,571AG,32.708,65.416
571TL,571AC,76.869,153.738
571TL,571AQ,82.334,164.668
571TL,571AM,42.343,84.686
571TL,571AB,15.796,31.592
571TL,571JC,17.018,34.036
571TL,571KH,26.533,53.066
571TL,571TH,50.131,100.262
571TL,571DA,51.04,102.08
571TL,571K,49.985,99.97
571TL,571KF,47.355,94.71
571TL,571KC,61.013,122.026
571TL,571TD,61.087,122.174
571TL,571TN,64.923,129.846
571TL,571HC,57.353,114.706
571TL,571TM,55.36,110.72
571TL,571B,44.125,88.25
571TL,571BM,39.988,79.976
571TL,571CAE,48.284,101.568
571TL,571FC,53.568,112.136
571TL,571FN,59.26,123.52
571TL,571LD,54.862,114.724
571TL,571FT,48.27,101.54
571TL,571KB,48.415,101.83
571TL,571CS,36.937,73.874
571TL,571D,44.335,88.67
571TL,571DC,37.737,75.474
571TL,571CC,62.036,129.072
571TL,571FQ,74.52,154.04
571TL,571HK,55.78,116.56
571TL,571E,38.06,76.12
571TL,571EA,39.594,79.188
571TL,571HB,76.232,152.464
571TL,571KT,74.615,149.23
571TL,571DB,50.39,100.78
571TL,571DJ,43.913,87.826
571TL,571H,65.44,130.88
571TL,571TF,70.459,140.918
571TL,571TQ,68.323,136.646
571TL,571FF,45.551,96.102
571TL,571FH,53.77,112.54
571TL,571FL,48.182,101.364
571TL,571FJ,83.454,166.908
571TL,571SC,113.137,226.274
571TL,571FG,108.382,221.764
571TL,571MQ,90.273,185.546
571TL,571NF,42.422,84.844
571TL,571NG,53.072,106.144
571TL,571FA,59.47,123.94
571TL,571FP,61.431,127.862
571TL,571HJ,56.336,117.672
571TL,571LB,63.448,131.896
571TL,571QKA,42.366,84.732
571TL,571QKB,85.364,170.728
571TL,571QKC,24.736,49.472
571TL,571QKD,77.778,155.556
571TL,571QKE,52.298,109.596
571TL,571QKF,42.335,84.67
571TL,571QKG,19.608,39.216
571TL,571QKT,0,5
571TL,571FM,48.752,102.504
571TL,571FD,63.847,132.694
571TL,571FR,53.233,111.466
571TL,571FS,75.629,156.258
571TL,571LH,59.818,124.636
571TL,571SH,67.031,139.062
571TL,571FK,48.185,96.37
571TL,571G,55.751,111.502
571TL,571GB,49.605,99.21
571TL,571GC,66.088,132.176
571TL,571HG,59.864,119.728
571TL,571SB,58.599,117.198
571TL,571SD,52.631,105.262
571TL,571CK,55.588,116.176
571TL,571CL,52.54,110.08
571TL,571FB,50.303,105.606
571TL,571CD,30.436,60.872
571TL,571HN,28.055,56.11
571TL,571J,33.683,67.366
571TL,571JB,35.178,70.356
571TL,571KA,49.787,99.574
571TL,571KL,45.522,91.044
571TL,571FE,84.67,174.34
571TL,571MC,79.376,163.752
571TL,571MF,82.184,169.368
571TL,571M,86.105,177.21
571TL,571MB,78.884,162.768
571TL,571MD,97.406,199.812
571TL,571NA,30.441,60.882
571TL,571NE,42.763,85.526
571TL,571NC,54.382,108.764
571TL,571P,39.917,79.834
571TL,571PB,54.028,108.056
571TL,571PC,38.163,76.326
571TL,571PD,54.231,108.462
571TL,571AJ,32.015,64.03
571TL,571KJ,32.922,65.844
571TL,571PF,43.132,86.264
571TL,571PG,38.64,77.28
571TL,571PH,52.276,104.552
571TL,571AE,24.203,48.406
571TL,571HP,23.451,46.902
571TL,571QF,24.592,49.184
571TL,571QA,39.283,78.566
571TL,571QC,37.745,75.49
571TL,571QD,36.885,73.77
571TL,571QE,37.798,75.596
571TL,571QM,87.64,180.28
571TL,571L,101.348,202.696
571TL,571LA,99.86,199.72
571TL,571SF,174.748,349.496
571TL,571SA,153.352,306.704
571TL,571SE,148.333,296.666
571TL,571SP,168.925,337.85
571TL,571SQ,128.185,256.37
571TL,571ST,142.359,284.718
571TL,571NB,20.949,41.898
571TL,571NH,20.089,40.178
571TL,571QB,11.919,23.838
571TL,571FX,74.654,154.308
571TL,571KM,66.109,137.218
571TL,571TC,66.845,133.69
571TL,571TB,49.175,98.35
571TL,571TE,55.814,111.628
571TL,571TK,62.183,124.366
571TL,571TP,64.465,128.93
571TL,571W,77.958,155.916
571TL,571WA,81.134,167.268
571TL,571WW,86.612,178.224
571DA,571AA,16.049,32.098
571DA,571AD,8.792,17.584
571DA,571AF,13.199,26.398
571DA,571AG,19.824,39.648
571DA,571AC,24.794,49.588
571DA,571AQ,27.33,54.66
571DA,571AM,10.656,21.312
571DA,571AB,61.506,123.012
571DA,571JC,62.728,125.456
571DA,571KH,72.243,144.486
571DA,571TH,95.841,191.682
571DA,571TL,50.542,101.084
571DA,571K,6.73,13.46
571DA,571KF,3.781,7.562
571DA,571KC,4.609,9.218
571DA,571TD,9.012,18.024
571DA,571TN,8.647,17.294
571DA,571HC,14.115,28.23
571DA,571TM,12.479,24.958
571DA,571B,14.379,28.758
571DA,571BM,18.783,37.566
571DA,571CAE,25.2,55.4
571DA,571FC,25.586,56.172
571DA,571FN,30.726,66.452
571DA,571LD,23.137,51.274
571DA,571FT,26.716,58.432
571DA,571KB,25.331,55.662
571DA,571CS,16.381,32.762
571DA,571D,6.289,12.578
571DA,571DC,17.164,34.328
571DA,571CC,35.351,75.702
571DA,571FQ,38.982,82.964
571DA,571HK,52.067,109.134
571DA,571E,17.296,34.592
571DA,571EA,16.282,32.564
571DA,571HB,24.157,48.314
571DA,571KT,22.54,45.08
571DA,571DB,8.181,16.362
571DA,571DJ,6.013,12.026
571DA,571H,14.661,29.322
571DA,571TF,10.266,20.532
571DA,571TQ,16.142,32.284
571DA,571FF,26.808,58.616
571DA,571FH,31.639,68.278
571DA,571FL,29.265,63.53
571DA,571FJ,129.164,258.328
571DA,571SC,110.974,221.948
571DA,571FG,56.201,117.402
571DA,571MQ,38.198,81.396
571DA,571NF,17.614,35.228
571DA,571NG,29.821,59.642
571DA,571FA,28.746,62.492
571DA,571FP,27.349,59.698
571DA,571HJ,22.858,50.716
571DA,571LB,25.252,55.504
571DA,571QKA,17.751,35.502
571DA,571QKB,39.69,79.38
571DA,571QKC,29.577,59.154
571DA,571QKD,25.703,51.406
571DA,571QKE,23.833,52.666
571DA,571QKF,10.648,21.296
571DA,571QKG,31.127,62.254
571DA,571QKT,0,5
571DA,571FM,26.352,57.704
571DA,571FD,51.773,108.546
571DA,571FR,39.39,83.78
571DA,571FS,63.555,132.11
571DA,571LH,39.388,83.776
571DA,571SH,70.709,146.418
571DA,571FK,78.242,156.484
571DA,571G,56.387,112.774
571DA,571GB,47.442,94.884
571DA,571GC,63.925,127.85
571DA,571HG,68.234,136.468
571DA,571SB,56.436,112.872
571DA,571SD,53.267,106.534
571DA,571CK,21.973,48.946
571DA,571CL,23.934,52.868
571DA,571FB,27.211,59.422
571DA,571CD,20.332,40.664
571DA,571HN,24.718,49.436
571DA,571J,17.059,34.118
