from,to,dist,time
571HP,571M,68.551,91.40133333
571HP,571MB,62.173,82.89733333
571HP,571MD,79.852,106.4693333
571HP,571NA,17.607,23.476
571HP,571NE,18.808,25.07733333
571HP,571NC,30.427,40.56933333
571HP,571P,27.274,36.36533333
571HP,571PB,30.073,40.09733333
571HP,571PC,24.532,32.70933333
571HP,571PD,28.591,38.12133333
571HP,571AJ,12.101,16.13466667
571HP,571KJ,12.6,16.8
571HP,571PF,29.232,38.976
571HP,571PG,21.929,29.23866667
571HP,571PH,28.321,37.76133333
571HP,571AE,5.654,7.538666667
571HP,571QF,7.837,10.44933333
571HP,571QA,13.525,18.03333333
571HP,571QC,13.79,18.38666667
571HP,571QD,11.337,15.116
571HP,571QE,13.843,18.45733333
571HP,571QM,70.086,93.448
571HP,571L,84.637,112.8493333
571HP,571LA,83.149,110.8653333
571HP,571SF,158.037,210.716
571HP,571SA,136.641,182.188
571HP,571SE,131.622,175.496
571HP,571SP,152.214,202.952
571HP,571SQ,111.474,148.632
571HP,571ST,125.648,167.5306667
571HP,571NB,5.878,7.837333333
571HP,571NH,4.778,6.370666667
571HP,571QB,10.866,14.488
571HP,571FX,57.943,77.25733333
571HP,571KM,42.528,56.704
571HP,571TC,42.89,57.18666667
571HP,571TB,25.22,33.62666667
571HP,571TE,31.859,42.47866667
571HP,571TK,38.228,50.97066667
571HP,571TP,40.51,54.01333333
571HP,571W,54.003,72.004
571HP,571WA,63.58,84.77333333
571HP,571WW,69.058,92.07733333
571QF,571AA,13.51,18.01333333
571QF,571AD,21.737,28.98266667
571QF,571AF,16.13,21.50666667
571QF,571AG,10.877,14.50266667
571QF,571AC,35.479,47.30533333
571QF,571AQ,60.647,80.86266667
571QF,571AM,18.868,25.15733333
571QF,571AB,35.141,46.85466667
571QF,571JC,36.363,48.484
571QF,571KH,45.878,61.17066667
571QF,571TH,69.476,92.63466667
571QF,571TL,24.177,32.236
571QF,571DA,29.209,38.94533333
571QF,571K,21.589,28.78533333
571QF,571KF,25.524,34.032
571QF,571KC,39.182,52.24266667
571QF,571TD,39.256,52.34133333
571QF,571TN,43.092,57.456
571QF,571HC,27.318,36.424
571QF,571TM,25.325,33.76666667
571QF,571B,13.628,18.17066667
571QF,571BM,16.513,22.01733333
571QF,571CAE,26.597,35.46266667
571QF,571FC,31.881,42.508
571QF,571FN,37.573,50.09733333
571QF,571LD,33.175,44.23333333
571QF,571FT,26.583,35.444
571QF,571KB,26.728,35.63733333
571QF,571CS,13.462,17.94933333
571QF,571D,22.504,30.00533333
571QF,571DC,15.906,21.208
571QF,571CC,40.349,53.79866667
571QF,571FQ,52.833,70.444
571QF,571HK,34.093,45.45733333
571QF,571E,14.585,19.44666667
571QF,571EA,16.119,21.492
571QF,571HB,35.29,47.05333333
571QF,571KT,52.784,70.37866667
571QF,571DB,28.559,38.07866667
571QF,571DJ,22.082,29.44266667
571QF,571H,43.609,58.14533333
571QF,571TF,48.628,64.83733333
571QF,571TQ,46.492,61.98933333
571QF,571FF,23.864,31.81866667
571QF,571FH,32.083,42.77733333
571QF,571FL,26.495,35.32666667
571QF,571FJ,102.799,137.0653333
571QF,571SC,91.45,121.9333333
571QF,571FG,86.551,115.4013333
571QF,571MQ,68.442,91.256
571QF,571NF,20.591,27.45466667
571QF,571NG,31.241,41.65466667
571QF,571FA,37.783,50.37733333
571QF,571FP,30.397,40.52933333
571QF,571HJ,25.98,34.64
571QF,571LB,28.3,37.73333333
571QF,571QKA,20.535,27.38
571QF,571QKB,63.677,84.90266667
571QF,571QKC,0.144,0.192
571QF,571QKD,55.947,74.596
571QF,571QKE,30.611,40.81466667
571QF,571QKF,18.86,25.14666667
571QF,571QKG,14.904,19.872
571QF,571QKT,0,0
571QF,571FM,27.065,36.08666667
571QF,571FD,42.16,56.21333333
571QF,571FR,31.546,42.06133333
571QF,571FS,53.942,71.92266667
571QF,571LH,38.131,50.84133333
571QF,571SH,45.344,60.45866667
571QF,571FK,55.919,74.55866667
571QF,571G,34.064,45.41866667
571QF,571GB,27.918,37.224
571QF,571GC,44.401,59.20133333
571QF,571HG,38.177,50.90266667
571QF,571SB,36.912,49.216
571QF,571SD,30.944,41.25866667
571QF,571CK,25.095,33.46
571QF,571CL,30.853,41.13733333
571QF,571FB,28.616,38.15466667
571QF,571CD,6.961,9.281333333
571QF,571HN,6.477,8.636
571QF,571J,10.208,13.61066667
571QF,571JB,11.703,15.604
571QF,571KA,18.394,24.52533333
571QF,571KL,13.313,17.75066667
571QF,571FE,62.839,83.78533333
571QF,571MC,57.545,76.72666667
571QF,571MF,60.353,80.47066667
571QF,571M,64.418,85.89066667
571QF,571MB,57.197,76.26266667
571QF,571MD,75.719,100.9586667
571QF,571NA,27.814,37.08533333
571QF,571NE,20.932,27.90933333
571QF,571NC,24.356,32.47466667
571QF,571P,16.442,21.92266667
571QF,571PB,18.642,24.856
571QF,571PC,14.688,19.584
571QF,571PD,19.016,25.35466667
571QF,571AJ,8.54,11.38666667
571QF,571KJ,9.447,12.596
571QF,571PF,19.657,26.20933333
571QF,571PG,16.953,22.604
571QF,571PH,17.682,23.576
571QF,571AE,2.625,3.5
571QF,571HP,8.407,11.20933333
571QF,571QA,12.831,17.108
571QF,571QC,15.914,21.21866667
571QF,571QD,15.054,20.072
571QF,571QE,15.967,21.28933333
571QF,571QM,65.953,87.93733333
571QF,571L,79.661,106.2146667
571QF,571LA,78.173,104.2306667
571QF,571SF,153.061,204.0813333
571QF,571SA,131.665,175.5533333
571QF,571SE,126.646,168.8613333
571QF,571SP,147.238,196.3173333
571QF,571SQ,106.498,141.9973333
571QF,571ST,120.672,160.896
571QF,571NB,5.203,6.937333333
571QF,571NH,15.385,20.51333333
571QF,571QB,12.795,17.06
571QF,571FX,52.967,70.62266667
571QF,571KM,31.344,41.792
571QF,571TC,45.014,60.01866667
571QF,571TB,27.344,36.45866667
571QF,571TE,33.983,45.31066667
571QF,571TK,40.352,53.80266667
571QF,571TP,42.634,56.84533333
571QF,571W,35.212,46.94933333
571QF,571WA,59.447,79.26266667
571QF,571WW,64.925,86.56666667
571QA,571AA,7.163,9.550666667
571QA,571AD,4.291,5.721333333
571QA,571AF,7.007,9.342666667
571QA,571AG,8.101,10.80133333
571QA,571AC,25.338,33.784
571QA,571AQ,32.467,43.28933333
571QA,571AM,12.459,16.612
571QA,571AB,49.783,66.37733333
571QA,571JC,51.005,68.00666667
571QA,571KH,60.52,80.69333333
571QA,571TH,84.118,112.1573333
571QA,571TL,38.819,51.75866667
571QA,571DA,16.144,21.52533333
571QA,571K,11.448,15.264
571QA,571KF,9.607,12.80933333
571QA,571KC,17.241,22.988
571QA,571TD,18.542,24.72266667
571QA,571TN,22.221,29.628
571QA,571HC,17.177,22.90266667
571QA,571TM,15.184,20.24533333
571QA,571B,3.132,4.176
571QA,571BM,9.897,13.196
571QA,571CAE,17.625,23.5
571QA,571FC,22.355,29.80666667
571QA,571FN,28.746,38.328
571QA,571LD,20.795,27.72666667
571QA,571FT,19.141,25.52133333
571QA,571KB,17.756,23.67466667
571QA,571CS,7.495,9.993333333
571QA,571D,10.312,13.74933333
571QA,571DC,5.541,7.388
571QA,571CC,30.946,41.26133333
571QA,571FQ,38.542,51.38933333
571QA,571HK,31.877,42.50266667
571QA,571E,8.41,11.21333333
571QA,571EA,9.944,13.25866667
571QA,571HB,25.149,33.532
571QA,571KT,25.489,33.98533333
571QA,571DB,10.575,14.1
571QA,571DJ,6.79,9.053333333
571QA,571H,30.48,40.64
571QA,571TF,27.612,36.816
571QA,571TQ,25.085,33.44666667
571QA,571FF,19.233,25.644
571QA,571FH,24.064,32.08533333
571QA,571FL,21.69,28.92
571QA,571FJ,117.441,156.588
571QA,571SC,103.399,137.8653333
571QA,571FG,66.781,89.04133333
571QA,571MQ,45.284,60.37866667
571QA,571NF,8.727,11.636
571QA,571NG,21.182,28.24266667
571QA,571FA,26.766,35.688
571QA,571FP,25.369,33.82533333
571QA,571HJ,20.516,27.35466667
571QA,571LB,23.272,31.02933333
571QA,571QKA,8.671,11.56133333
571QA,571QKB,39.489,52.652
571QA,571QKC,12.834,17.112
571QA,571QKD,25.251,33.668
571QA,571QKE,19.13,25.50666667
571QA,571QKF,12.451,16.60133333
571QA,571QKG,17.471,23.29466667
571QA,571QKT,0,0
571QA,571FM,18.777,25.036
571QA,571FD,51.333,68.444
571QA,571FR,31.815,42.42
571QA,571FS,63.115,84.15333333
571QA,571LH,33.523,44.69733333
571QA,571SH,45.613,60.81733333
571QA,571FK,70.287,93.716
571QA,571G,48.432,64.576
571QA,571GB,39.867,53.156
571QA,571GC,56.35,75.13333333
571QA,571HG,60.659,80.87866667
571QA,571SB,48.861,65.148
571QA,571SD,45.312,60.416
571QA,571CK,19.631,26.17466667
571QA,571CL,19.372,25.82933333
571QA,571FB,19.636,26.18133333
571QA,571CD,6.551,8.734666667
571QA,571HN,10.341,13.788
571QA,571J,3.278,4.370666667
571QA,571JB,2.701,3.601333333
571QA,571KA,9.737,12.98266667
571QA,571KL,2.817,3.756
571QA,571FE,39.681,52.908
571QA,571MC,34.387,45.84933333
571QA,571MF,37.195,49.59333333
571QA,571M,40.23,53.64
571QA,571MB,37.433,49.91066667
571QA,571MD,51.531,68.708
571QA,571NA,19.709,26.27866667
571QA,571NE,13.418,17.89066667
571QA,571NC,14.215,18.95333333
571QA,571P,11.083,14.77733333
571QA,571PB,13.978,18.63733333
571QA,571PC,8.341,11.12133333
571QA,571PD,12.4,16.53333333
571QA,571AJ,4.813,6.417333333
571QA,571KJ,4.208,5.610666667
571QA,571PF,13.041,17.388
571QA,571PG,24.063,32.084
571QA,571PH,12.226,16.30133333
571QA,571AE,13.3,17.73333333
571QA,571HP,13.574,18.09866667
571QA,571QF,12.69,16.92
571QA,571QC,5.549,7.398666667
571QA,571QD,3.301,4.401333333
571QA,571QE,4.193,5.590666667
571QA,571QM,41.765,55.68666667
571QA,571L,91.61,122.1466667
571QA,571LA,90.122,120.1626667
571QA,571SF,165.01,220.0133333
571QA,571SA,143.614,191.4853333
571QA,571SE,138.595,184.7933333
571QA,571SP,159.187,212.2493333
571QA,571SQ,118.447,157.9293333
571QA,571ST,132.621,176.828
571QA,571NB,16.764,22.352
571QA,571NH,16.613,22.15066667
571QA,571QB,27.437,36.58266667
571QA,571FX,28.214,37.61866667
571QA,571KM,26.316,35.088
571QA,571TC,32.78,43.70666667
571QA,571TB,17.608,23.47733333
571QA,571TE,24.247,32.32933333
571QA,571TK,18.411,24.548
571QA,571TP,30.201,40.268
571QA,571W,25.071,33.428
571QA,571WA,35.259,47.012
571QA,571WW,40.737,54.316
571QC,571AA,13.86,18.48
571QC,571AD,10.119,13.492
571QC,571AF,13.699,18.26533333
571QC,571AG,4.72,6.293333333
571QC,571AC,32.065,42.75333333
571QC,571AQ,39.592,52.78933333
571QC,571AM,19.069,25.42533333
571QC,571AB,48.157,64.20933333
571QC,571JC,49.379,65.83866667
571QC,571KH,58.894,78.52533333
571QC,571TH,82.492,109.9893333
571QC,571TL,37.193,49.59066667
571QC,571DA,17.591,23.45466667
571QC,571K,16.545,22.06
571QC,571KF,13.897,18.52933333
571QC,571KC,18.688,24.91733333
571QC,571TD,21.274,28.36533333
571QC,571TN,22.424,29.89866667
571QC,571HC,23.904,31.872
571QC,571TM,21.911,29.21466667
571QC,571B,8.373,11.164
571QC,571BM,16.594,22.12533333
571QC,571CAE,24.322,32.42933333
571QC,571FC,29.854,39.80533333
571QC,571FN,35.473,47.29733333
571QC,571LD,27.405,36.54
571QC,571FT,25.838,34.45066667
571QC,571KB,24.453,32.604
571QC,571CS,14.192,18.92266667
571QC,571D,10.886,14.51466667
571QC,571DC,0.007,0.009333333
571QC,571CC,38.445,51.26
571QC,571FQ,45.269,60.35866667
571QC,571HK,46.835,62.44666667
571QC,571E,15.107,20.14266667
571QC,571EA,16.641,22.188
571QC,571HB,31.876,42.50133333
571QC,571KT,32.216,42.95466667
571QC,571DB,14.24,18.98666667
571QC,571DJ,10.455,13.94
571QC,571H,31.9,42.53333333
571QC,571TF,30.646,40.86133333
571QC,571TQ,28.404,37.872
571QC,571FF,25.93,34.57333333
571QC,571FH,30.761,41.01466667
571QC,571FL,28.387,37.84933333
571QC,571FJ,115.815,154.42
571QC,571SC,104.192,138.9226667
571QC,571FG,68.463,91.284
571QC,571MQ,50.46,67.28
571QC,571NF,3.89,5.186666667
571QC,571NG,13.189,17.58533333
571QC,571FA,33.493,44.65733333
571QC,571FP,32.096,42.79466667
571QC,571HJ,27.126,36.168
571QC,571LB,29.999,39.99866667
571QC,571QKA,3.834,5.112
571QC,571QKB,46.216,61.62133333
571QC,571QKC,16.228,21.63733333
571QC,571QKD,31.978,42.63733333
571QC,571QKE,25.827,34.436
571QC,571QKF,19.061,25.41466667
571QC,571QKG,17.778,23.704
571QC,571QKT,0,0
571QC,571FM,25.474,33.96533333
571QC,571FD,54.902,73.20266667
571QC,571FR,44.288,59.05066667
571QC,571FS,66.684,88.912
571QC,571LH,50.873,67.83066667
571QC,571SH,58.086,77.448
571QC,571FK,68.661,91.548
571QC,571G,46.806,62.408
571QC,571GB,40.66,54.21333333
571QC,571GC,57.143,76.19066667
571QC,571HG,50.919,67.892
571QC,571SB,49.654,66.20533333
571QC,571SD,43.686,58.248
571QC,571CK,26.241,34.988
571QC,571CL,26.069,34.75866667
571QC,571FB,26.333,35.11066667
571QC,571CD,7.79,10.38666667
571QC,571HN,11.369,15.15866667
571QC,571J,8.877,11.836
571QC,571JB,8.3,11.06666667
571QC,571KA,16.347,21.796
571QC,571KL,8.058,10.744
571QC,571FE,44.857,59.80933333
571QC,571MC,39.563,52.75066667
571QC,571MF,42.371,56.49466667
571QC,571M,46.957,62.60933333
571QC,571MB,44.16,58.88
571QC,571MD,58.258,77.67733333
571QC,571NA,14.872,19.82933333
571QC,571NE,8.581,11.44133333
571QC,571NC,20.942,27.92266667
571QC,571P,17.78,23.70666667
571QC,571PB,20.588,27.45066667
571QC,571PC,15.038,20.05066667
571QC,571PD,19.097,25.46266667
571QC,571AJ,8.639,11.51866667
571QC,571KJ,9.138,12.184
571QC,571PF,19.738,26.31733333
571QC,571PG,29.695,39.59333333
571QC,571PH,18.836,25.11466667
571QC,571AE,15.695,20.92666667
571QC,571HP,14.111,18.81466667
571QC,571QF,16.084,21.44533333
571QC,571QA,5.695,7.593333333
571QC,571QD,4.389,5.852
571QC,571QE,4.349,5.798666667
571QC,571QM,48.492,64.656
571QC,571L,92.403,123.204
571QC,571LA,90.915,121.22
571QC,571SF,165.803,221.0706667
571QC,571SA,144.407,192.5426667
571QC,571SE,139.388,185.8506667
571QC,571SP,159.98,213.3066667
571QC,571SQ,119.24,158.9866667
571QC,571ST,133.414,177.8853333
571QC,571NB,18.273,24.364
571QC,571NH,16.92,22.56
571QC,571QB,25.811,34.41466667
571QC,571FX,34.941,46.588
571QC,571KM,33.043,44.05733333
571QC,571TC,33.305,44.40666667
571QC,571TB,17.681,23.57466667
571QC,571TE,24.32,32.42666667
571QC,571TK,19.858,26.47733333
571QC,571TP,30.726,40.968
571QC,571W,31.798,42.39733333
571QC,571WA,41.986,55.98133333
571QC,571WW,47.464,63.28533333
571QD,571AA,9.525,12.7
571QD,571AD,6.903,9.204
571QD,571AF,9.369,12.492
571QD,571AG,5.697,7.596
571QD,571AC,27.7,36.93333333
571QD,571AQ,34.829,46.43866667
571QD,571AM,14.821,19.76133333
571QD,571AB,47.379,63.172
571QD,571JC,48.601,64.80133333
571QD,571KH,58.116,77.488
571QD,571TH,81.714,108.952
571QD,571TL,36.415,48.55333333
571QD,571DA,17.125,22.83333333
571QD,571K,13.81,18.41333333
571QD,571KF,13.44,17.92
571QD,571KC,18.222,24.296
571QD,571TD,20.808,27.744
571QD,571TN,21.958,29.27733333
571QD,571HC,19.539,26.052
571QD,571TM,17.546,23.39466667
571QD,571B,5.98,7.973333333
571QD,571BM,12.259,16.34533333
571QD,571CAE,19.987,26.64933333
571QD,571FC,24.717,32.956
571QD,571FN,31.108,41.47733333
571QD,571LD,23.157,30.876
571QD,571FT,21.503,28.67066667
571QD,571KB,20.118,26.824
571QD,571CS,9.857,13.14266667
571QD,571D,10.42,13.89333333
571QD,571DC,4.233,5.644
571QD,571CC,33.308,44.41066667
571QD,571FQ,40.904,54.53866667
571QD,571HK,46.057,61.40933333
571QD,571E,10.772,14.36266667
571QD,571EA,12.306,16.408
571QD,571HB,27.511,36.68133333
571QD,571KT,27.851,37.13466667
571QD,571DB,13.783,18.37733333
571QD,571DJ,9.998,13.33066667
571QD,571H,31.434,41.912
571QD,571TF,29.974,39.96533333
571QD,571TQ,27.938,37.25066667
571QD,571FF,21.595,28.79333333
571QD,571FH,26.426,35.23466667
571QD,571FL,24.052,32.06933333
571QD,571FJ,115.037,153.3826667
571QD,571SC,103.414,137.8853333
571QD,571FG,67.997,90.66266667
571QD,571MQ,49.994,66.65866667
571QD,571NF,7.419,9.892
571QD,571NG,16.718,22.29066667
571QD,571FA,29.128,38.83733333
571QD,571FP,27.731,36.97466667
571QD,571HJ,22.878,30.504
571QD,571LB,25.634,34.17866667
571QD,571QKA,7.363,9.817333333
571QD,571QKB,41.851,55.80133333
571QD,571QKC,12.048,16.064
571QD,571QKD,27.613,36.81733333
571QD,571QKE,21.492,28.656
571QD,571QKF,14.813,19.75066667
571QD,571QKG,15.597,20.796
571QD,571QKT,0,0
571QD,571FM,21.139,28.18533333
571QD,571FD,54.124,72.16533333
571QD,571FR,43.51,58.01333333
571QD,571FS,65.906,87.87466667
571QD,571LH,50.095,66.79333333
571QD,571SH,57.308,76.41066667
571QD,571FK,67.883,90.51066667
571QD,571G,46.028,61.37066667
571QD,571GB,39.882,53.176
571QD,571GC,56.365,75.15333333
571QD,571HG,50.141,66.85466667
571QD,571SB,48.876,65.168
571QD,571SD,42.908,57.21066667
571QD,571CK,21.993,29.324
571QD,571CL,21.734,28.97866667
571QD,571FB,21.998,29.33066667
571QD,571CD,5.232,6.976
571QD,571HN,10.591,14.12133333
571QD,571J,5.64,7.52
571QD,571JB,5.063,6.750666667
571QD,571KA,12.099,16.132
571QD,571KL,5.665,7.553333333
571QD,571FE,44.391,59.188
571QD,571MC,39.097,52.12933333
571QD,571MF,41.905,55.87333333
571QD,571M,42.592,56.78933333
571QD,571MB,39.795,53.06
571QD,571MD,53.893,71.85733333
571QD,571NA,18.401,24.53466667
571QD,571NE,12.11,16.14666667
571QD,571NC,16.577,22.10266667
571QD,571P,13.445,17.92666667
571QD,571PB,16.34,21.78666667
571QD,571PC,10.703,14.27066667
571QD,571PD,14.762,19.68266667
571QD,571AJ,4.629,6.172
571QD,571KJ,5.128,6.837333333
571QD,571PF,15.403,20.53733333
571QD,571PG,28.917,38.556
571QD,571PH,14.588,19.45066667
571QD,571AE,14.917,19.88933333
571QD,571HP,11.7,15.6
571QD,571QF,11.904,15.872
571QD,571QA,3.302,4.402666667
571QD,571QC,4.241,5.654666667
571QD,571QE,2.885,3.846666667
571QD,571QM,44.127,58.836
571QD,571L,91.625,122.1666667
571QD,571LA,90.137,120.1826667
571QD,571SF,165.025,220.0333333
571QD,571SA,143.629,191.5053333
571QD,571SE,138.61,184.8133333
571QD,571SP,159.202,212.2693333
571QD,571SQ,118.462,157.9493333
571QD,571ST,132.636,176.848
571QD,571NB,17.495,23.32666667
571QD,571NH,14.739,19.652
571QD,571QB,25.033,33.37733333
571QD,571FX,30.576,40.768
571QD,571KM,28.678,38.23733333
571QD,571TC,32.839,43.78533333
571QD,571TB,22.394,29.85866667
571QD,571TE,29.033,38.71066667
571QD,571TK,19.392,25.856
571QD,571TP,30.26,40.34666667
571QD,571W,27.433,36.57733333
571QD,571WA,37.621,50.16133333
571QD,571WW,43.099,57.46533333
571QE,571AA,11.494,15.32533333
571QE,571AD,7.762,10.34933333
571QE,571AF,11.333,15.11066667
571QE,571AG,6.728,8.970666667
571QE,571AC,29.699,39.59866667
571QE,571AQ,37.226,49.63466667
571QE,571AM,16.703,22.27066667
571QE,571AB,48.41,64.54666667
571QE,571JC,49.632,66.176
571QE,571KH,59.147,78.86266667
571QE,571TH,82.745,110.3266667
571QE,571TL,37.446,49.928
571QE,571DA,15.225,20.3
571QE,571K,14.179,18.90533333
571QE,571KF,11.54,15.38666667
571QE,571KC,16.322,21.76266667
571QE,571TD,18.908,25.21066667
571QE,571TN,20.058,26.744
571QE,571HC,21.538,28.71733333
571QE,571TM,19.545,26.06
571QE,571B,6.53,8.706666667
571QE,571BM,14.228,18.97066667
571QE,571CAE,21.956,29.27466667
571QE,571FC,27.488,36.65066667
571QE,571FN,33.107,44.14266667
571QE,571LD,25.039,33.38533333
571QE,571FT,23.472,31.296
571QE,571KB,22.087,29.44933333
571QE,571CS,11.826,15.768
571QE,571D,8.52,11.36
571QE,571DC,4.068,5.424
571QE,571CC,36.079,48.10533333
571QE,571FQ,42.903,57.204
571QE,571HK,47.088,62.784
571QE,571E,12.741,16.988
571QE,571EA,14.275,19.03333333
571QE,571HB,29.51,39.34666667
571QE,571KT,29.85,39.8
571QE,571DB,11.883,15.844
571QE,571DJ,8.098,10.79733333
571QE,571H,29.534,39.37866667
571QE,571TF,28.28,37.70666667
571QE,571TQ,26.038,34.71733333
571QE,571FF,23.564,31.41866667
571QE,571FH,28.395,37.86
571QE,571FL,26.021,34.69466667
571QE,571FJ,116.068,154.7573333
571QE,571SC,104.445,139.26
571QE,571FG,66.097,88.12933333
571QE,571MQ,48.094,64.12533333
571QE,571NF,5.825,7.766666667
571QE,571NG,20.355,27.14
571QE,571FA,31.127,41.50266667
571QE,571FP,29.73,39.64
571QE,571HJ,24.76,33.01333333
571QE,571LB,27.633,36.844
571QE,571QKA,7.198,9.597333333
571QE,571QKB,43.85,58.46666667
571QE,571QKC,16.481,21.97466667
571QE,571QKD,29.612,39.48266667
571QE,571QKE,23.461,31.28133333
571QE,571QKF,16.695,22.26
571QE,571QKG,18.031,24.04133333
571QE,571QKT,0,0
571QE,571FM,23.108,30.81066667
571QE,571FD,55.155,73.54
571QE,571FR,44.541,59.388
571QE,571FS,66.937,89.24933333
571QE,571LH,51.126,68.168
571QE,571SH,58.339,77.78533333
571QE,571FK,68.914,91.88533333
571QE,571G,47.059,62.74533333
571QE,571GB,40.913,54.55066667
571QE,571GC,57.396,76.528
571QE,571HG,51.172,68.22933333
571QE,571SB,49.907,66.54266667
571QE,571SD,43.939,58.58533333
571QE,571CK,23.875,31.83333333
571QE,571CL,23.703,31.604
571QE,571FB,23.967,31.956
571QE,571CD,7.286,9.714666667
571QE,571HN,11.622,15.496
571QE,571J,7.034,9.378666667
571QE,571JB,6.457,8.609333333
571QE,571KA,13.981,18.64133333
571QE,571KL,6.215,8.286666667
571QE,571FE,42.491,56.65466667
571QE,571MC,37.197,49.596
571QE,571MF,40.005,53.34
571QE,571M,44.591,59.45466667
571QE,571MB,41.794,55.72533333
571QE,571MD,55.892,74.52266667
571QE,571NA,18.236,24.31466667
571QE,571NE,11.945,15.92666667
571QE,571NC,18.576,24.768
571QE,571P,15.414,20.552
571QE,571PB,18.222,24.296
571QE,571PC,12.672,16.896
571QE,571PD,16.731,22.308
571QE,571AJ,6.796,9.061333333
571QE,571KJ,7.295,9.726666667
571QE,571PF,17.372,23.16266667
571QE,571PG,29.948,39.93066667
571QE,571PH,16.47,21.96
571QE,571AE,15.948,21.264
571QE,571HP,14.364,19.152
571QE,571QF,16.337,21.78266667
571QE,571QA,3.852,5.136
571QE,571QC,4.076,5.434666667
571QE,571QD,2.546,3.394666667
571QE,571QM,46.126,61.50133333
571QE,571L,92.656,123.5413333
571QE,571LA,91.168,121.5573333
571QE,571SF,166.056,221.408
571QE,571SA,144.66,192.88
571QE,571SE,139.641,186.188
571QE,571SP,160.233,213.644
571QE,571SQ,119.493,159.324
571QE,571ST,133.667,178.2226667
571QE,571NB,18.526,24.70133333
571QE,571NH,17.173,22.89733333
571QE,571QB,26.064,34.752
571QE,571FX,32.575,43.43333333
571QE,571KM,30.677,40.90266667
571QE,571TC,30.939,41.252
571QE,571TB,16.781,22.37466667
571QE,571TE,23.42,31.22666667
571QE,571TK,17.492,23.32266667
571QE,571TP,28.36,37.81333333
571QE,571W,29.432,39.24266667
571QE,571WA,39.62,52.82666667
571QE,571WW,45.098,60.13066667
571QM,571AA,35.456,47.27466667
571QM,571AD,39.609,52.812
571QM,571AF,34.78,46.37333333
571QM,571AG,52.08,69.44
571QM,571AC,23.412,31.216
571QM,571AQ,20.139,26.852
571QM,571AM,30.689,40.91866667
571QM,571AB,98.604,131.472
571QM,571JC,99.826,133.1013333
571QM,571KH,109.341,145.788
571QM,571TH,132.939,177.252
571QM,571TL,87.64,116.8533333
571QM,571DA,42.399,56.532
571QM,571K,35.723,47.63066667
571QM,571KF,41.338,55.11733333
571QM,571KC,40.677,54.236
571QM,571TD,37.943,50.59066667
571QM,571TN,46.65,62.2
571QM,571HC,32.252,43.00266667
571QM,571TM,34.585,46.11333333
571QM,571B,40.804,54.40533333
571QM,571BM,33.911,45.21466667
571QM,571CAE,33.662,44.88266667
571QM,571FC,28.793,38.39066667
571QM,571FN,24.918,33.224
571QM,571LD,27.961,37.28133333
571QM,571FT,34.125,45.5
571QM,571KB,33.793,45.05733333
571QM,571CS,36.005,48.00666667
571QM,571D,38.269,51.02533333
571QM,571DC,49.42,65.89333333
571QM,571CC,25.596,34.128
571QM,571FQ,23.054,30.73866667
571QM,571HK,36.139,48.18533333
571QM,571E,37.022,49.36266667
571QM,571EA,35.365,47.15333333
571QM,571HB,31.233,41.644
571QM,571KT,29.616,39.488
571QM,571DB,44.037,58.716
571QM,571DJ,41.501,55.33466667
571QM,571H,49.793,66.39066667
571QM,571TF,46.925,62.56666667
571QM,571TQ,42.925,57.23333333
571QM,571FF,35.27,47.02666667
571QM,571FH,45.717,60.956
571QM,571FL,37.958,50.61066667
571QM,571FJ,147.571,196.7613333
571QM,571SC,125.267,167.0226667
571QM,571FG,11.927,15.90266667
571QM,571MQ,15.323,20.43066667
571QM,571NF,49.807,66.40933333
571QM,571NG,60.352,80.46933333
571QM,571FA,26.873,35.83066667
571QM,571FP,25.476,33.968
571QM,571HJ,25.64,34.18666667
571QM,571LB,23.379,31.172
571QM,571QKA,49.944,66.592
571QM,571QKB,2.386,3.181333333
571QM,571QKC,65.224,86.96533333
571QM,571QKD,21.866,29.15466667
571QM,571QKE,30.025,40.03333333
571QM,571QKF,30.681,40.908
571QM,571QKG,78.367,104.4893333
571QM,571QKT,0,0
571QM,571FM,33.463,44.61733333
571QM,571FD,35.845,47.79333333
571QM,571FR,45.18,60.24
571QM,571FS,47.627,63.50266667
571QM,571LH,32.933,43.91066667
571QM,571SH,54.781,73.04133333
571QM,571FK,95.633,127.5106667
571QM,571G,73.778,98.37066667
571QM,571GB,61.735,82.31333333
571QM,571GC,78.218,104.2906667
571QM,571HG,82.527,110.036
571QM,571SB,70.729,94.30533333
571QM,571SD,70.658,94.21066667
571QM,571CK,26.418,35.224
571QM,571CL,30.126,40.168
571QM,571FB,32.207,42.94266667
571QM,571CD,46.757,62.34266667
571QM,571HN,67.845,90.46
571QM,571J,43.484,57.97866667
571QM,571JB,42.085,56.11333333
571QM,571KA,32.46,43.28
571QM,571KL,40.711,54.28133333
571QM,571FE,13.933,18.57733333
571QM,571MC,18.046,24.06133333
571QM,571MF,14.057,18.74266667
571QM,571M,1.751,2.334666667
571QM,571MB,7.832,10.44266667
571QM,571MD,7.322,9.762666667
571QM,571NA,67.289,89.71866667
571QM,571NE,61.748,82.33066667
571QM,571NC,33.615,44.82
571QM,571P,35.353,47.13733333
571QM,571PB,33.571,44.76133333
571QM,571PC,33.816,45.088
571QM,571PD,36.098,48.13066667
571QM,571AJ,39.625,52.83333333
